BJD,JD,V,V_error
2457883.093529,2457883.09272,17.26,0.16356
2457889.096169,2457889.09536,17.235,0.16231
2457894.080118,2457894.07931,17.53,0.17389
2457898.054468,2457898.05366,17.381,0.16896
2457905.027398,2457905.02659,17.741,0.17695
2457911.095348,2457911.09454,17.407,0.16997
2457929.046647,2457929.04584,17.426,0.17067
2457932.974937,2457932.97413,17.27,0.16405
2457937.941567,2457937.94076,17.25,0.16306
2457939.055707,2457939.0549,17.967,0.17439
2457964.874016,2457964.87321,17.155,0.15803
2457966.998326,2457966.99752,17.528,0.17384
2457969.089136,2457969.08833,17.42,0.17045
2457969.864376,2457969.86357,17.556,0.17453
2457978.993115,2457978.99231,17.456,0.1717
2457982.055606,2457982.0548,17.673,0.17651
2457984.028316,2457984.02751,17.661,0.17638
2457989.975555,2457989.97475,12.769,0.02
2457995.776885,2457995.77608,14.948,0.0389
2457996.978675,2457996.97787,11.993,0.02
2457998.797385,2457998.79658,12.386,0.02
2458004.962345,2458004.96154,13.23,0.02226
2458010.882305,2458010.8815,16.488,0.11375
2458013.937495,2458013.93669,17.01,0.14938
2458017.983155,2458017.98235,16.825,0.13719
2458019.933265,2458019.93246,17.182,0.15952
2458022.801004,2458022.8002,17.315,0.16616
2458023.899604,2458023.8988,17.32,0.16638
2458034.904024,2458034.90322,17.549,0.17436
2458079.762762,2458079.76196,12.984,0.02
2458258.096196,2458258.0954,17.564,0.17471
2458273.107355,2458273.10656,17.347,0.16756
2458282.004245,2458282.00345,17.586,0.17518
2458288.073555,2458288.07276,17.827,0.17672
2458296.962154,2458296.96136,17.096,0.15463
2458298.971654,2458298.97086,17.35,0.16769
2458306.043684,2458306.04289,17.48,0.17247
2458315.994003,2458315.99321,17.454,0.17164
2458365.995292,2458365.9945,17.637,0.17606
2458378.730001,2458378.72921,17.523,0.17371
2458408.7819,2458408.78111,17.281,0.16458
2458423.863529,2458423.86274,17.515,0.17349
2458434.831299,2458434.83051,17.448,0.17144
2458449.782208,2458449.78142,17.494,0.17289
