Phase,BJD,V,V_error
1.4984468339635,2458001.32329795,12.6865,0.0169926454548
1.50694683659822,2458001.32380795,12.636,0.0173349357921
1.51553016932121,2458001.32432295,12.6415,0.0169926454548
1.52419683213066,2458001.32484295,12.672,0.0173349357921
1.53469699745438,2458001.32547296,12.6545,0.0173349357921
1.54553033566754,2458001.32612296,12.696,0.0166433169828
1.55428033632597,2458001.32664796,12.696,0.0159530561015
1.56253033317626,2458001.32714296,12.653,0.0169926454548
1.57136366392206,2458001.32767296,12.6795,0.0166583312173
1.57994700440577,2458001.32818796,12.6625,0.0163018403741
1.58836383217385,2458001.32869297,12.7035,0.0163324829396
1.59703050274402,2458001.32921297,12.655,0.0169926454548
1.60569716555437,2458001.32973297,12.7185,0.0163018403741
1.61403050025365,2458001.33023297,12.665,0.0173493515874
