BJD,V,V_error
2458000.34739714,12.55375,0.0188961543491
2458000.34796714,12.5225,0.0192154983003
2458000.34853964,12.55575,0.0190699709135
2458000.34909714,12.52475,0.0194198133377
2458000.34966465,12.568,0.018721883672
2458000.35023465,12.5805,0.0185567599353
2458000.35079965,12.5855,0.0180419072253
2458000.35136465,12.603,0.0175089976859
2458000.35193465,12.58875,0.017681913629
2458000.35249716,12.603,0.0179994757846
2458000.35306466,12.55275,0.0185572246192
2458000.35363466,12.57425,0.0180277564
2458000.35420467,12.57175,0.018374700817
2458000.35476967,12.52775,0.0185567599353
2458000.35533217,12.612,0.0175167620664
2458000.35590217,12.545,0.018031871597
2458000.35646218,12.59775,0.0173055055139
2458000.35702718,12.52875,0.0180093345765
2458000.35759968,12.6025,0.0172687292401
2458000.35816968,12.5365,0.0179494454492
2458000.35873469,12.5185,0.0181396321807
2458000.35929969,12.50975,0.0179380332821
2458000.35986719,12.5,0.0184577134559
2458000.36042719,12.51475,0.0181463080689
2458000.3609972,12.51325,0.0177290827063
2458000.3615697,12.48825,0.0186344564758
2458000.3621397,12.5,0.0179168233148
2458000.36270471,12.489,0.0180783310282
2458000.36326721,12.432,0.0184477505552
2458000.36383721,12.4605,0.0180783310282
2458000.36439721,12.45575,0.0184884539745
2458000.36503721,12.49575,0.0237661267756
2458000.36575472,12.46475,0.0218774188328
2458000.36653222,12.4535,0.0204640904643
2458000.36713223,12.44425,0.0220606443659
2458000.36798223,12.48325,0.0205280552444
2458000.36864973,12.4795,0.0208550538866
2458000.36921973,12.48625,0.0202883521153
2458000.36979224,12.42875,0.0208093488137
2458000.37035724,12.44675,0.0199390195579
2458000.37092224,12.4635,0.0195624081502
2458000.37149224,12.47725,0.0192507007381
2458000.37209225,12.44725,0.019214713293
2458000.37276225,12.42975,0.0209568073954
2458000.37332975,12.45275,0.02067177875
2458000.37389975,12.516,0.0208402502707
2458000.37446726,12.50775,0.0190726827838
2458000.37503476,12.44625,0.019767607351
2458000.37560476,12.52175,0.0188971031996
2458000.37616726,12.48425,0.0199392135265
2458000.37673227,12.47275,0.0206352699489
2458000.37729977,12.5495,0.019591805718
2458000.37808977,12.504,0.0208451599134
2458000.37875228,12.485,0.0213325630618
2458000.37953728,12.5095,0.0208791895368
2458000.38013228,12.5105,0.0217116115318
2458000.38090978,12.5075,0.022647985286
2458000.38169729,12.50575,0.0215785463129
2458000.38226729,12.51575,0.0213961871189
2458000.38283229,12.49625,0.0224703015168
2458000.3835423,12.5045,0.0241212288999
2458000.3840198,12.5485,0.0162634559419
2458000.3844248,12.4855,0.0168597153063
2458000.3848198,12.535,0.017478558296
2458000.3854248,12.5145,0.0169558249781
2458000.38600981,12.4975,0.0161632298984
2458000.38641981,12.5085,0.0158271917972
2458000.38680981,12.557,0.0177904468667
2458000.38741481,12.4705,0.0198620240732
