BJD,JD,V,V_error
2457807.3157239,2457807.31434,16.9536666667,0.0190238468
2457807.3158339,2457807.31445,16.9426666667,0.0200020944
2457807.31595389,2457807.31457,17.0006666667,0.0199869446
2457807.31606389,2457807.31468,16.9686666667,0.0182725919
2457807.31618389,2457807.3148,16.9953333333,0.020162541
2457807.31629389,2457807.31491,16.976,0.0191076465
2457807.31641388,2457807.31503,16.9766666667,0.0190547574
2457807.31653388,2457807.31515,16.9693333333,0.0191906693
2457807.31664387,2457807.31526,16.9203333333,0.0171061699
2457807.31676387,2457807.31538,16.9236666667,0.018044973
2457807.31687387,2457807.31549,16.868,0.01716036
2457807.31699387,2457807.31561,16.8973333333,0.0171780028
2457807.31711386,2457807.31573,16.8523333333,0.01716036
2457807.31722386,2457807.31584,16.923,0.0190059695
2457807.31734385,2457807.31596,16.9433333333,0.0208954792
2457807.31745385,2457807.31607,17.0066666667,0.0199869446
2457807.31757385,2457807.31619,16.9696666667,0.0190388538
2457807.31769384,2457807.31631,17.0446666667,0.0199404375
2457807.31780384,2457807.31642,17.0666666667,0.0210923591
2457807.31792384,2457807.31654,17.087,0.0210923591
2457807.31803384,2457807.31665,17.1043333333,0.0229151076
2457807.31815383,2457807.31677,17.0556666667,0.0200020944
2457807.31826383,2457807.31688,17.0823333333,0.0220291123
2457807.31838383,2457807.317,17.099,0.0209262215
2457807.31850382,2457807.31712,17.1626666667,0.021896985
2457807.31861382,2457807.31723,17.173,0.0228577767
2457807.31873382,2457807.31735,17.1736666667,0.0228710249
2457807.31884381,2457807.31746,17.172,0.0228303937
2457807.31896381,2457807.31758,17.1116666667,0.0200373733
2457807.31908381,2457807.3177,17.1583333333,0.0228171218
2457807.3191938,2457807.31781,17.0663333333,0.020954326
2457807.3193138,2457807.31793,17.1373333333,0.0219869253
2457807.3194238,2457807.31804,17.119,0.0209398652
2457807.31954379,2457807.31816,17.0393333333,0.0211075356
2457807.31966379,2457807.31828,17.0523333333,0.0209398652
2457807.31977379,2457807.31839,17.1093333333,0.0210644388
2457807.31989378,2457807.31851,17.1583333333,0.021896985
2457807.32000378,2457807.31862,17.1756666667,0.0249176165
2457807.32012378,2457807.31874,17.193,0.0238217958
2457807.32024377,2457807.31886,17.246,0.0238217958
