BJD,JD,V,V_error
2457804.26856773,2457804.2671,16.4683333333,0.0263220117
2457804.26867773,2457804.26721,16.456,0.0262153652
2457804.26879773,2457804.26733,16.4296666667,0.026595261
2457804.26890772,2457804.26744,16.388,0.0248754757
2457804.26902772,2457804.26756,16.467,0.0247994861
2457804.26913772,2457804.26767,16.3983333333,0.0236936674
2457804.26925771,2457804.26779,16.4576666667,0.0264866724
2457804.26937771,2457804.26791,16.4946666667,0.0261795978
2457804.26948771,2457804.26802,16.4293333333,0.0249427772
2457804.2696077,2457804.26814,16.422,0.0234745646
2457804.2697177,2457804.26825,16.4923333333,0.0246971475
2457804.2698377,2457804.26837,16.4566666667,0.0231177565
2457804.26995769,2457804.26849,16.5186666667,0.0261182747
2457804.27006769,2457804.2686,16.5,0.0233999329
2457804.27018769,2457804.26872,16.478,0.0249084176
2457804.27029768,2457804.26883,16.4743333333,0.0231579147
2457804.27041768,2457804.26895,16.5496666667,0.024434428
2457804.27053768,2457804.26907,16.539,0.0246639234
2457804.27064767,2457804.26918,16.514,0.0257912856
2457804.27076767,2457804.2693,16.475,0.024601785
2457804.27087767,2457804.26941,16.4943333333,0.0243627368
2457804.27099767,2457804.26953,16.444,0.0233999329
2457804.27110766,2457804.26964,16.4896666667,0.0230158509
2457804.27122766,2457804.26976,16.5023333333,0.0230158509
2457804.27134766,2457804.26988,16.5126666667,0.0247347417
2457804.27145765,2457804.26999,16.4943333333,0.0230482884
2457804.27157765,2457804.27011,16.4663333333,0.0217867195
2457804.27168765,2457804.27022,16.497,0.0231579147
2457804.27180764,2457804.27034,16.4686666667,0.0231917249
2457804.27192764,2457804.27046,16.4263333333,0.0230482884
2457804.27203764,2457804.27057,16.469,0.0229457516
2457804.27215763,2457804.27069,16.47,0.0241594992
2457804.27226763,2457804.2708,16.39,0.0203979957
2457804.27238763,2457804.27092,16.42,0.0231579147
2457804.27250763,2457804.27104,16.4176666667,0.0212995231
2457804.27261762,2457804.27115,16.381,0.0208360065
2457804.27273762,2457804.27127,16.3433333333,0.0189102307
2457804.27284761,2457804.27138,16.4106666667,0.0215095982
2457804.27296761,2457804.2715,16.367,0.0216108666
2457804.27307761,2457804.27161,16.3256666667,0.0214779254
2457804.27319761,2457804.27173,16.3656666667,0.0203631264
2457804.2733176,2457804.27185,16.3873333333,0.0205132715
2457804.2734276,2457804.27196,16.4293333333,0.0200678439
2457804.2735476,2457804.27208,16.4523333333,0.0213328619
2457804.27365759,2457804.27219,16.4176666667,0.0201850053
2457804.27377759,2457804.27231,16.3986666667,0.0217197061
2457804.27389759,2457804.27243,16.44,0.0200323999
2457804.27400758,2457804.27254,16.4473333333,0.0231579147
2457804.27412758,2457804.27266,16.421,0.0214431126
2457804.27423758,2457804.27277,16.4123333333,0.0217197061
2457804.27435758,2457804.27289,16.48,0.0239250017
2457804.27447757,2457804.27301,16.4423333333,0.0212995231
2457804.27458757,2457804.27312,16.444,0.0216782165
2457804.27470756,2457804.27324,16.399,0.0201162794
2457804.27481756,2457804.27335,16.414,0.0214099454
2457804.27493756,2457804.27347,16.445,0.0212995231
2457804.27505756,2457804.27359,16.4516666667,0.0217524009
2457804.27516755,2457804.2737,16.448,0.0203100924
2457804.27528755,2457804.27382,16.4513333333,0.0217524009
2457804.27539755,2457804.27393,16.4623333333,0.0216108666
2457804.27551754,2457804.27405,16.47,0.0213328619
2457804.27562754,2457804.27416,16.5013333333,0.0212995231
2457804.27574754,2457804.27428,16.4446666667,0.0216437258
2457804.27586753,2457804.2744,16.438,0.0214099454
2457804.27597753,2457804.27451,16.427,0.0198892403
2457804.27609753,2457804.27463,16.408,0.0204785984
2457804.27620752,2457804.27474,16.3586666667,0.0205132715
2457804.27632752,2457804.27486,16.3753333333,0.0217197061
2457804.27644752,2457804.27498,16.4,0.0218360035
2457804.27655751,2457804.27509,16.3756666667,0.0200678439
2457804.27667751,2457804.27521,16.362,0.0201497673
2457804.27678751,2457804.27532,16.4116666667,0.0218360035
2457804.2769075,2457804.27544,16.3993333333,0.0213328619
2457804.2770275,2457804.27556,16.328,0.018829114
2457804.2771375,2457804.27567,16.365,0.0200323999
2457804.27725749,2457804.27579,16.3986666667,0.0200678439
2457804.27736749,2457804.2759,16.4403333333,0.0216108666
2457804.27748749,2457804.27602,16.3573333333,0.018721385
2457804.27760749,2457804.27614,16.359,0.0200323999
2457804.27771748,2457804.27625,16.288,0.0187913336
2457804.27783748,2457804.27637,16.2993333333,0.0190143969
2457804.27794748,2457804.27648,16.3546666667,0.019143513
2457804.27806747,2457804.2766,16.2963333333,0.019219511
2457804.27817747,2457804.27671,16.3513333333,0.0187913336
2457804.27829747,2457804.27683,16.3366666667,0.0203979957
2457804.27841746,2457804.27695,16.3146666667,0.018829114
2457804.27852746,2457804.27706,16.2893333333,0.018829114
2457804.27864746,2457804.27718,16.3063333333,0.0189164029
2457804.27875745,2457804.27729,16.285,0.0198892403
2457804.27887745,2457804.27741,16.3146666667,0.0200323999
2457804.27899745,2457804.27753,16.308,0.018829114
2457804.27910744,2457804.27764,16.272,0.0190291185
2457804.27922744,2457804.27776,16.226,0.01783576
2457804.27933744,2457804.27787,16.166,0.017957758
2457804.27945743,2457804.27799,16.209,0.0176222166
2457804.27957743,2457804.27811,16.185,0.018829114
2457804.27968743,2457804.27822,16.2323333333,0.0177154532
2457804.27980743,2457804.27834,16.2096666667,0.017543454
2457804.27991742,2457804.27845,16.227,0.0187526797
2457804.28003742,2457804.27857,16.2553333333,0.017581843
2457804.28014742,2457804.27868,16.242,0.0174572181
2457804.28026741,2457804.2788,16.221,0.0186386441
2457804.28038741,2457804.27892,16.203,0.0163697762
2457804.28049741,2457804.27903,16.1896666667,0.0174185544
2457804.2806174,2457804.27915,16.1926666667,0.017543454
2457804.2807274,2457804.27926,16.2036666667,0.0171529068
2457804.2808474,2457804.27938,16.201,0.0174572181
2457804.28096739,2457804.2795,16.1936666667,0.0174572181
2457804.28107739,2457804.27961,16.1753333333,0.016410911
2457804.28119739,2457804.27973,16.1706666667,0.017581843
2457804.28130738,2457804.27984,16.1786666667,0.017543454
2457804.28142738,2457804.27996,16.1503333333,0.017581843
2457804.28154738,2457804.28008,16.1363333333,0.0161965211
2457804.28165737,2457804.28019,16.1326666667,0.0174572181
2457804.28177737,2457804.28031,16.119,0.0160005001
2457804.28188737,2457804.28042,16.1253333333,0.0172385509
2457804.28200737,2457804.28054,16.1673333333,0.0174572181
2457804.28212736,2457804.28066,16.1866666667,0.0174185544
2457804.28223736,2457804.28077,16.1706666667,0.0174572181
2457804.28235736,2457804.28089,16.1666666667,0.0162773235
2457804.28246735,2457804.281,16.1823333333,0.017581843
2457804.28258735,2457804.28112,16.207,0.0187913336
2457804.28269735,2457804.28123,16.291,0.0171114259
2457804.28281734,2457804.28135,16.207,0.0176773543
2457804.28293734,2457804.28147,16.1786666667,0.016410911
2457804.28304734,2457804.28158,16.216,0.017543454
2457804.28316733,2457804.2817,16.176,0.0174572181
2457804.28327733,2457804.28181,16.1726666667,0.0163209244
2457804.28339733,2457804.28193,16.186,0.0173819015
2457804.28351732,2457804.28205,16.225,0.0176222166
2457804.28362732,2457804.28216,16.2376666667,0.018829114
2457804.28374732,2457804.28228,16.2383333333,0.017581843
2457804.28385731,2457804.28239,16.2236666667,0.0170719791
2457804.28397731,2457804.28251,16.228,0.0174572181
2457804.28409731,2457804.28263,16.2506666667,0.017543454
2457804.28420731,2457804.28274,16.2453333333,0.017581843
2457804.2843273,2457804.28286,16.1746666667,0.0163697762
2457804.2844373,2457804.28297,16.2,0.017543454
2457804.2845573,2457804.28309,16.2393333333,0.0175070626
2457804.28466729,2457804.2832,16.2586666667,0.018829114
2457804.28478729,2457804.28332,16.2646666667,0.0186386441
2457804.28490729,2457804.28344,16.2306666667,0.0187913336
2457804.28501728,2457804.28355,16.259,0.0174185544
2457804.28513728,2457804.28367,16.2206666667,0.017543454
2457804.28524728,2457804.28378,16.2253333333,0.0179201743
2457804.28536727,2457804.2839,16.217,0.017581843
2457804.28548727,2457804.28402,16.202,0.0174185544
2457804.28559727,2457804.28413,16.247,0.017543454
2457804.28571727,2457804.28425,16.2223333333,0.0186043951
2457804.28582726,2457804.28436,16.2113333333,0.0174978793
2457804.28594726,2457804.28448,16.2416666667,0.0187554204
2457804.28606725,2457804.2846,16.224,0.017543454
2457804.28617725,2457804.28471,16.2173333333,0.0186386441
2457804.28629725,2457804.28483,16.2776666667,0.017543454
2457804.28640725,2457804.28494,16.2876666667,0.0186386441
2457804.28663724,2457804.28517,16.287,0.0187913336
2457804.28675724,2457804.28529,16.248,0.0175070626
2457804.28687723,2457804.28541,16.203,0.0162358503
2457804.28698723,2457804.28552,16.2476666667,0.0174572181
2457804.28710723,2457804.28564,16.2896666667,0.0187554204
2457804.28721722,2457804.28575,16.2423333333,0.0187554204
2457804.28733722,2457804.28587,16.262,0.017543454
2457804.28745722,2457804.28599,16.253,0.017543454
2457804.28756722,2457804.2861,16.2326666667,0.0177154532
2457804.28768721,2457804.28622,16.2366666667,0.018315171
2457804.28779721,2457804.28633,16.271,0.0174185544
2457804.2879172,2457804.28645,16.2383333333,0.0187913336
2457804.2880372,2457804.28657,16.2863333333,0.0186747819
2457804.2881472,2457804.28668,16.302,0.0187127976
2457804.2882672,2457804.2868,16.265,0.0188687502
2457804.28837719,2457804.28691,16.238,0.0174572181
2457804.28849719,2457804.28703,16.2093333333,0.016410911
2457804.28861719,2457804.28715,16.2026666667,0.017581843
2457804.28872718,2457804.28726,16.2216666667,0.0171529068
2457804.28884718,2457804.28738,16.2346666667,0.0187913336
2457804.28895718,2457804.28749,16.246,0.0189164029
2457804.28907717,2457804.28761,16.2246666667,0.0174572181
2457804.28918717,2457804.28772,16.1836666667,0.0176222166
2457804.28930717,2457804.28784,16.1906666667,0.017543454
2457804.28942716,2457804.28796,16.244,0.0188807275
2457804.28953716,2457804.28807,16.248,0.019143513
2457804.28965716,2457804.28819,16.264,0.0176222166
2457804.28976715,2457804.2883,16.203,0.017543454
2457804.28988715,2457804.28842,16.1846666667,0.0174185544
2457804.29000715,2457804.28854,16.2076666667,0.017543454
2457804.29011714,2457804.28865,16.1863333333,0.0174978793
2457804.29023714,2457804.28877,16.2066666667,0.0174572181
2457804.29034714,2457804.28888,16.2073333333,0.0174572181
2457804.29046713,2457804.289,16.219,0.0174978793
2457804.29058713,2457804.28912,16.2073333333,0.0187913336
2457804.29069713,2457804.28923,16.2763333333,0.0184961109
2457804.29081713,2457804.28935,16.208,0.0187913336
2457804.29092712,2457804.28946,16.1923333333,0.0174572181
2457804.29104712,2457804.28958,16.1736666667,0.017543454
2457804.29115712,2457804.28969,16.2286666667,0.017543454
2457804.29127711,2457804.28981,16.2076666667,0.0171114259
2457804.29139711,2457804.28993,16.2313333333,0.017543454
2457804.29150711,2457804.29004,16.2523333333,0.017581843
2457804.2916271,2457804.29016,16.2403333333,0.0174572181
2457804.2917371,2457804.29027,16.2433333333,0.0170719791
2457804.2918571,2457804.29039,16.211,0.0170719791
2457804.29197709,2457804.29051,16.225,0.0174572181
2457804.29208709,2457804.29062,16.23,0.0174572181
2457804.29220709,2457804.29074,16.2313333333,0.0174185544
2457804.29231708,2457804.29085,16.2476666667,0.0170719791
2457804.29243708,2457804.29097,16.2733333333,0.0174572181
2457804.29255708,2457804.29109,16.2686666667,0.0186386441
2457804.29266707,2457804.2912,16.2533333333,0.0174978793
2457804.29278707,2457804.29132,16.2543333333,0.017581843
2457804.29289707,2457804.29143,16.272,0.017543454
2457804.29301707,2457804.29155,16.2123333333,0.0187554204
2457804.29313706,2457804.29167,16.2336666667,0.0174185544
2457804.29324706,2457804.29178,16.281,0.0187554204
2457804.29336706,2457804.2919,16.2506666667,0.0174185544
2457804.29347705,2457804.29201,16.206,0.0187913336
2457804.29359705,2457804.29213,16.2216666667,0.017543454
2457804.29370705,2457804.29224,16.237,0.018721385
2457804.29382704,2457804.29236,16.2706666667,0.0186043951
2457804.29394704,2457804.29248,16.284,0.017543454
2457804.29405704,2457804.29259,16.284,0.0186747819
2457804.29417703,2457804.29271,16.3136666667,0.0187554204
2457804.29428703,2457804.29282,16.2956666667,0.0186386441
2457804.29440703,2457804.29294,16.3043333333,0.0187913336
2457804.29452702,2457804.29306,16.295,0.0170719791
2457804.29463702,2457804.29317,16.2796666667,0.0192662961
2457804.29475702,2457804.29329,16.2876666667,0.0186386441
2457804.29486702,2457804.2934,16.3013333333,0.0186747819
2457804.29498701,2457804.29352,16.3496666667,0.0198892403
2457804.29510701,2457804.29364,16.3293333333,0.0198892403
2457804.29521701,2457804.29375,16.36,0.019958748
2457804.295337,2457804.29387,16.3446666667,0.0187554204
2457804.295447,2457804.29398,16.3406666667,0.019958748
2457804.295567,2457804.2941,16.3876666667,0.0186386441
2457804.29567699,2457804.29421,16.328,0.0186386441
2457804.29579699,2457804.29433,16.31,0.0186747819
2457804.29591699,2457804.29445,16.3586666667,0.0186386441
2457804.29602698,2457804.29456,16.2916666667,0.0183519458
2457804.29614698,2457804.29468,16.3136666667,0.0187913336
2457804.29625698,2457804.29479,16.329,0.0186386441
2457804.29637697,2457804.29491,16.2963333333,0.0187913336
2457804.29649697,2457804.29503,16.2806666667,0.0187913336
2457804.29660697,2457804.29514,16.232,0.017543454
2457804.29672696,2457804.29526,16.2543333333,0.017543454
2457804.29683696,2457804.29537,16.2276666667,0.0177154532
2457804.29695696,2457804.29549,16.2036666667,0.0174572181
2457804.29707695,2457804.29561,16.2463333333,0.0180512804
2457804.29718695,2457804.29572,16.2363333333,0.017543454
2457804.29730695,2457804.29584,16.2693333333,0.0186747819
2457804.29741695,2457804.29595,16.258,0.0175070626
2457804.29753694,2457804.29607,16.2926666667,0.0187913336
2457804.29765694,2457804.29619,16.27,0.017543454
2457804.29776694,2457804.2963,16.263,0.0186386441
2457804.29788693,2457804.29642,16.2583333333,0.019143513
2457804.29799693,2457804.29653,16.2773333333,0.0192662961
2457804.29811693,2457804.29665,16.3166666667,0.0187913336
2457804.29822692,2457804.29676,16.3263333333,0.017581843
2457804.29834692,2457804.29688,16.3093333333,0.0187554204
2457804.29846692,2457804.297,16.3226666667,0.0199231099
2457804.29857691,2457804.29711,16.3713333333,0.0199987155
2457804.29869691,2457804.29723,16.364,0.0187913336
2457804.29880691,2457804.29734,16.354,0.0187554204
2457804.2989269,2457804.29746,16.3593333333,0.01969759
2457804.2990469,2457804.29758,16.3483333333,0.0184705347
2457804.2991569,2457804.29769,16.2976666667,0.0187913336
2457804.29927689,2457804.29781,16.2316666667,0.017581843
2457804.29938689,2457804.29792,16.3126666667,0.0186747819
2457804.29950689,2457804.29804,16.3433333333,0.0186386441
2457804.29962688,2457804.29816,16.3233333333,0.0186386441
2457804.29973688,2457804.29827,16.3253333333,0.0186386441
2457804.29985688,2457804.29839,16.2563333333,0.017581843
2457804.29996688,2457804.2985,16.2156666667,0.017543454
2457804.30008687,2457804.29862,16.237,0.017581843
2457804.30019687,2457804.29873,16.3086666667,0.017543454
2457804.30031687,2457804.29885,16.3156666667,0.0173819015
2457804.30043686,2457804.29897,16.317,0.0186386441
2457804.30054686,2457804.29908,16.2563333333,0.018829114
2457804.30066686,2457804.2992,16.279,0.0174185544
2457804.30077685,2457804.29931,16.2973333333,0.0186386441
2457804.30089685,2457804.29943,16.3006666667,0.0187913336
2457804.30101685,2457804.29955,16.3476666667,0.0186386441
2457804.30112684,2457804.29966,16.3923333333,0.0200323999
2457804.30124684,2457804.29978,16.4486666667,0.0200323999
2457804.30135684,2457804.29989,16.4136666667,0.0200323999
2457804.30147683,2457804.30001,16.3863333333,0.018721385
2457804.30159683,2457804.30013,16.3433333333,0.019143513
2457804.30170683,2457804.30024,16.2986666667,0.019958748
2457804.30182682,2457804.30036,16.3516666667,0.0200323999
2457804.30193682,2457804.30047,16.379,0.0183993665
2457804.30205682,2457804.30059,16.3276666667,0.0187913336
2457804.30217681,2457804.30071,16.355,0.0186747819
2457804.30228681,2457804.30082,16.3603333333,0.0199231099
2457804.30240681,2457804.30094,16.3636666667,0.0187554204
2457804.3025168,2457804.30105,16.316,0.0187554204
2457804.3026368,2457804.30117,16.377,0.0199231099
2457804.3027468,2457804.30128,16.3743333333,0.0187913336
2457804.3028668,2457804.3014,16.3546666667,0.0187913336
2457804.30298679,2457804.30152,16.3763333333,0.0184339965
2457804.30309679,2457804.30163,16.3903333333,0.0200323999
2457804.30321679,2457804.30175,16.3876666667,0.0199231099
2457804.30332678,2457804.30186,16.3793333333,0.0203631264
2457804.30344678,2457804.30198,16.397,0.0200678439
2457804.30356678,2457804.3021,16.3693333333,0.0186747819
2457804.30367677,2457804.30221,16.331,0.0186747819
2457804.30379677,2457804.30233,16.3563333333,0.0186386441
2457804.30390677,2457804.30244,16.3723333333,0.0186386441
2457804.30402676,2457804.30256,16.3796666667,0.0186747819
2457804.30414676,2457804.30268,16.4183333333,0.0212995231
2457804.30425676,2457804.30279,16.427,0.0187554204
2457804.30437675,2457804.30291,16.4116666667,0.0202556209
2457804.30448675,2457804.30302,16.3686666667,0.0200323999
2457804.30460675,2457804.30314,16.357,0.0314290242
2457804.30471674,2457804.30325,16.4106666667,0.0200323999
2457804.30483674,2457804.30337,16.3643333333,0.0199987155
2457804.30495674,2457804.30349,16.408,0.0199987155
2457804.30506674,2457804.3036,16.389,0.0199231099
2457804.30518673,2457804.30372,16.3336666667,0.0187526797
2457804.30529673,2457804.30383,16.362,0.0203979957
2457804.30541673,2457804.30395,16.4173333333,0.0198892403
2457804.30553672,2457804.30407,16.383,0.0216108666
2457804.30564672,2457804.30418,16.3716666667,0.0200323999
2457804.30576672,2457804.3043,16.3636666667,0.0187913336
2457804.30587671,2457804.30441,16.3903333333,0.0186386441
2457804.30599671,2457804.30453,16.372,0.0187554204
2457804.30611671,2457804.30465,16.409,0.0201050382
2457804.3062267,2457804.30476,16.3906666667,0.0199987155
2457804.3063467,2457804.30488,16.394,0.0199987155
2457804.3064567,2457804.30499,16.3506666667,0.0184339965
2457804.30657669,2457804.30511,16.3623333333,0.019958748
2457804.30669669,2457804.30523,16.4016666667,0.0199987155
2457804.30680669,2457804.30534,16.3983333333,0.0182803159
2457804.30692668,2457804.30546,16.3473333333,0.0199231099
2457804.30703668,2457804.30557,16.3686666667,0.0187913336
2457804.30715668,2457804.30569,16.3906666667,0.0186043951
2457804.30726667,2457804.3058,16.3703333333,0.0186747819
2457804.30738667,2457804.30592,16.3923333333,0.0212995231
2457804.30750667,2457804.30604,16.3926666667,0.0199987155
2457804.30761667,2457804.30615,16.4163333333,0.0198571484
2457804.30773666,2457804.30627,16.3473333333,0.0186747819
2457804.30784666,2457804.30638,16.294,0.0187127976
2457804.30796666,2457804.3065,16.355,0.0187127976
2457804.30808665,2457804.30662,16.302,0.0204345891
2457804.30819665,2457804.30673,16.3176666667,0.0187913336
2457804.30831665,2457804.30685,16.3173333333,0.018829114
2457804.30842664,2457804.30696,16.3343333333,0.0199231099
2457804.30854664,2457804.30708,16.3496666667,0.0187127976
2457804.30866664,2457804.3072,16.4023333333,0.0200678439
2457804.30877663,2457804.30731,16.4136666667,0.0186043951
2457804.30889663,2457804.30743,16.3843333333,0.0186386441
2457804.30900663,2457804.30754,16.3883333333,0.0200323999
2457804.30912662,2457804.30766,16.368,0.0188469184
2457804.30923662,2457804.30777,16.4146666667,0.0212995231
2457804.30935662,2457804.30789,16.395,0.0200678439
2457804.30947661,2457804.30801,16.3713333333,0.0200678439
2457804.30958661,2457804.30812,16.398,0.0199231099
2457804.30970661,2457804.30824,16.3593333333,0.0236574937
2457804.30981661,2457804.30835,16.4093333333,0.0200323999
2457804.3099366,2457804.30847,16.436,0.0217524009
2457804.3100566,2457804.30859,16.3626666667,0.0284868831
2457804.3101666,2457804.3087,16.3846666667,0.0199231099
2457804.31028659,2457804.30882,16.366,0.0216782165
2457804.31039659,2457804.30893,16.3536666667,0.0217197061
2457804.31051659,2457804.30905,16.3763333333,0.0187913336
2457804.31063658,2457804.30917,16.367,0.0200678439
2457804.31074658,2457804.30928,16.3753333333,0.0201497673
2457804.31086658,2457804.3094,16.3766666667,0.0187554204
2457804.31097657,2457804.30951,16.422,0.0211967673
2457804.31109657,2457804.30963,16.3483333333,0.0190664277
2457804.31121657,2457804.30975,16.3313333333,0.0189164029
2457804.31132656,2457804.30986,16.342,0.0189164029
2457804.31144656,2457804.30998,16.3453333333,0.0200678439
2457804.31155656,2457804.31009,16.349,0.0200323999
2457804.31167655,2457804.31021,16.392,0.0200323999
2457804.31178655,2457804.31032,16.3876666667,0.0200323999
2457804.31190655,2457804.31044,16.329,0.0203631264
2457804.31202654,2457804.31056,16.359,0.0187554204
2457804.31213654,2457804.31067,16.3366666667,0.0200678439
2457804.31225654,2457804.31079,16.3353333333,0.0200323999
2457804.31236653,2457804.3109,16.385,0.0200323999
2457804.31248653,2457804.31102,16.3123333333,0.0191805996
2457804.31260653,2457804.31114,16.3366666667,0.0193031469
2457804.31271653,2457804.31125,16.3603333333,0.0200678439
2457804.31283652,2457804.31137,16.368,0.0202750719
2457804.31294652,2457804.31148,16.354,0.0213328619
2457804.31306652,2457804.3116,16.33,0.0199231099
2457804.31318651,2457804.31172,16.2853333333,0.0186747819
2457804.31329651,2457804.31183,16.2813333333,0.018829114
2457804.31341651,2457804.31195,16.291,0.018829114
2457804.3135265,2457804.31206,16.2733333333,0.0187913336
2457804.3136465,2457804.31218,16.299,0.0186386441
2457804.3137565,2457804.31229,16.3216666667,0.0186386441
2457804.31387649,2457804.31241,16.358,0.0200323999
2457804.31399649,2457804.31253,16.3126666667,0.0176222166
2457804.31410649,2457804.31264,16.3216666667,0.0187554204
2457804.31422648,2457804.31276,16.2953333333,0.0187554204
2457804.31433648,2457804.31287,16.346,0.0187913336
2457804.31445648,2457804.31299,16.3886666667,0.0200678439
2457804.31457647,2457804.31311,16.339,0.0200323999
2457804.31468647,2457804.31322,16.3193333333,0.0187913336
2457804.31480647,2457804.31334,16.339,0.0186386441
2457804.31491646,2457804.31345,16.3966666667,0.0199667995
2457804.31503646,2457804.31357,16.4086666667,0.0198892403
2457804.31515646,2457804.31369,16.443,0.0212995231
2457804.31526646,2457804.3138,16.3893333333,0.0199987155
2457804.31538645,2457804.31392,16.3976666667,0.0197317885
2457804.31549645,2457804.31403,16.3716666667,0.0200323999
2457804.31561645,2457804.31415,16.4366666667,0.0199987155
2457804.31573644,2457804.31427,16.387,0.0187554204
2457804.31584644,2457804.31438,16.4026666667,0.0200323999
2457804.31596644,2457804.3145,16.4333333333,0.0187913336
2457804.31607643,2457804.31461,16.3643333333,0.0200323999
2457804.31619643,2457804.31473,16.418,0.0198892403
2457804.31630643,2457804.31484,16.4343333333,0.0211967673
2457804.31642642,2457804.31496,16.4303333333,0.0199987155
2457804.31654642,2457804.31508,16.463,0.0212302675
2457804.31665642,2457804.31519,16.4186666667,0.0199987155
2457804.31677641,2457804.31531,16.3893333333,0.0199987155
2457804.31688641,2457804.31542,16.3773333333,0.0187554204
2457804.31700641,2457804.31554,16.3943333333,0.0216437258
2457804.3171264,2457804.31566,16.4633333333,0.0212995231
2457804.3172364,2457804.31577,16.4563333333,0.0212995231
2457804.3173564,2457804.31589,16.479,0.01969759
2457804.31746639,2457804.316,16.4706666667,0.0211649361
2457804.31758639,2457804.31612,16.3953333333,0.0199987155
2457804.31770639,2457804.31624,16.375,0.0174978793
2457804.31781639,2457804.31635,16.442,0.0199231099
2457804.31793638,2457804.31647,16.3966666667,0.0199987155
2457804.31804638,2457804.31658,16.356,0.0187554204
