BJD,V,V_error
2458001.31248791,12.615,0.0179652442338
2458001.31301291,12.544,0.0180277564
2458001.31351792,12.5915,0.0180416185414
2458001.31403292,12.636,0.0166583312173
2458001.31455292,12.6,0.01768473918
2458001.31506792,12.6135,0.016926310875
2458001.31557792,12.6025,0.0169926454548
2458001.31609792,12.5755,0.0183779759643
2458001.31660793,12.5855,0.0186748493831
2458001.31711793,12.575,0.01768473918
2458001.31764293,12.6215,0.0163018403741
2458001.31814293,12.612,0.01768473918
2458001.31866793,12.6165,0.01768473918
2458001.31917793,12.582,0.0180416185414
2458001.31969794,12.651,0.0175855054174
2458001.32020794,12.625,0.0169263108776
2458001.32072794,12.6215,0.0176210101705
2458001.32123294,12.5925,0.0180277564
2458001.32175794,12.7065,0.0163018403741
2458001.32227294,12.6325,0.017621010191
2458001.32277295,12.639,0.016926310875
2458001.32329795,12.6865,0.0169926454548
2458001.32380795,12.636,0.0173349357921
2458001.32432295,12.6415,0.0169926454548
2458001.32484295,12.672,0.0173349357921
2458001.32547296,12.6545,0.0173349357921
2458001.32612296,12.696,0.0166433169828
2458001.32664796,12.696,0.0159530561015
2458001.32714296,12.653,0.0169926454548
2458001.32767296,12.6795,0.0166583312173
2458001.32818796,12.6625,0.0163018403741
2458001.32869297,12.7035,0.0163324829396
2458001.32921297,12.655,0.0169926454548
2458001.32973297,12.7185,0.0163018403741
2458001.33023297,12.665,0.0173493515874
2458001.33075797,12.663,0.0169926454548
2458001.33127797,12.6615,0.0166433169828
2458001.33177298,12.6755,0.0169926454548
2458001.33230298,12.642,0.017621010191
2458001.33280798,12.6255,0.0180416185414
2458001.33332298,12.6235,0.01768473918
2458001.33384798,12.629,0.0169926454548
2458001.33436299,12.641,0.0169926454548
2458001.33486299,12.631,0.0180277564
2458001.33539299,12.6045,0.0176210101705
2458001.33589799,12.617,0.0173349357921
2458001.33641299,12.641,0.0173349357921
2458001.33693799,12.6345,0.01768473918
2458001.33743799,12.626,0.0173349357921
2458001.337953,12.638,0.0169926454548
2458001.338478,12.614,0.0173493515874
2458001.338983,12.6225,0.0173349357921
2458001.339503,12.6225,0.0180277564
2458001.340023,12.6455,0.01768473918
2458001.34052801,12.6765,0.0173349357921
2458001.34104301,12.6745,0.0173493515874
2458001.34156801,12.7395,0.0163018403741
2458001.34206301,12.7045,0.0166433169828
2458001.34259301,12.649,0.0169558249419
2458001.34310801,12.678,0.0166583312173
2458001.34361801,12.68,0.0166583312173
2458001.34413302,12.6795,0.0173349357921
2458001.34465302,12.6665,0.0173349357921
2458001.34515302,12.662,0.0173349357921
2458001.34568302,12.6815,0.016926310875
2458001.34619802,12.6565,0.0173349357921
2458001.34669303,12.6665,0.01768473918
2458001.34722303,12.6585,0.0173493515874
2458001.34772803,12.603,0.0172046505191
2458001.34824303,12.5875,0.0165755844713
2458001.34876803,12.589,0.016926310875
2458001.34928803,12.58,0.016926310875
2458001.34978303,12.5985,0.0168597153063
2458001.35031304,12.568,0.0165075740476
2458001.35081804,12.593,0.0161632298984
2458001.35132804,12.5775,0.0161632298984
2458001.35185804,12.5305,0.0172046505191
2458001.35237304,12.5135,0.0172046505191
2458001.35287304,12.5705,0.0154677082982
2458001.35339305,12.5245,0.0165075740476
2458001.35390805,12.4925,0.0172046505191
2458001.35441805,12.456,0.0168597153063
2458001.35494805,12.4685,0.0168597153063
2458001.35544805,12.473,0.0165075740476
2458001.35595805,12.433,0.0172046505191
2458001.35648805,12.474,0.0165680415164
2458001.35698806,12.528,0.0158271917972
2458001.35751306,12.505,0.0161632298984
2458001.35815806,12.488,0.0158271917972
2458001.35878806,12.443,0.0165075740476
2458001.35931306,12.4535,0.0161632298984
2458001.35982806,12.4745,0.0165227116425
2458001.36033307,12.461,0.0168597153063
2458001.36086307,12.484,0.0158113883185
2458001.36137307,12.5015,0.0165227116425
2458001.36187807,12.478,0.0165227116425
2458001.36240307,12.4835,0.0165075740476
2458001.36291807,12.5155,0.0158113883185
2458001.36342308,12.484,0.0179025137883
2458001.36394308,12.479,0.0168597153063
2458001.36445308,12.5515,0.0165075740476
2458001.36496808,12.583,0.0158271917972
2458001.36549308,12.5025,0.0168597153063
2458001.36600808,12.5635,0.0165075740476
2458001.36651308,12.5625,0.0165075740476
2458001.36703309,12.624,0.016194134724
2458001.36754809,12.578,0.0165075740476
2458001.36805309,12.555,0.0172191753705
2458001.36858309,12.543,0.0168597153063
2458001.36908309,12.5665,0.0158113883185
2458001.3696031,12.5675,0.0161632298984
2458001.3701181,12.6005,0.0158113883185
2458001.3706381,12.5735,0.0168597153063
2458001.3711431,12.542,0.0165075740476
2458001.3716731,12.613,0.0158271917972
2458001.3721681,12.572,0.0158113883185
2458001.3726881,12.6045,0.0161632298984
2458001.37320811,12.618,0.0162326830794
2458001.37371311,12.5405,0.0172046505191
2458001.37423311,12.5665,0.0165227116425
2458001.37475311,12.5825,0.0161632298984
2458001.37525811,12.579,0.0165075740476
2458001.37577811,12.636,0.0158113883185
2458001.37630311,12.6545,0.0151162164391
2458001.37680312,12.5725,0.0165075740476
2458001.37732312,12.5905,0.0161632298984
2458001.37783312,12.6075,0.0158113883185
2458001.37834812,12.644,0.0158271917972
2458001.37886312,12.587,0.0165075740476
2458001.37939312,12.573,0.0168597153063
2458001.37988812,12.5915,0.0161632298984
2458001.38041313,12.5825,0.0158113883185
2458001.38092313,12.6065,0.0154677082982
2458001.38143313,12.6195,0.0161632298984
2458001.38195313,12.633,0.0154677082982
2458001.38247313,12.59,0.0165227116425
2458001.38323813,12.5945,0.0158113883185
2458001.38376813,12.6035,0.0151162164391
2458001.38426314,12.6065,0.0158113883185
2458001.38478314,12.6015,0.0144222051341
2458001.38530314,12.6125,0.0151162164391
2458001.38580814,12.6215,0.0140801278434
2458001.38632814,12.6575,0.0140801278434
2458001.38685314,12.62,0.0154677082982
2458001.38735314,12.6195,0.0144222051341
2458001.38786815,12.625,0.0147732867089
2458001.38839315,12.629,0.0140801278434
2458001.38889815,12.612,0.0144395290553
2458001.38941815,12.69,0.0141155941987
2458001.38992815,12.625,0.0147732867089
2458001.39044315,12.66,0.0144222051341
2458001.39095815,12.611,0.0140801278434
2458001.39148316,12.6445,0.0147732867089
2458001.39198316,12.6,0.0151162164391
2458001.39251316,12.6455,0.0144395290553
2458001.39301816,12.6195,0.0147732867089
2458001.39353816,12.6115,0.0147732867089
2458001.39404816,12.6235,0.0147732867089
2458001.39457317,12.6185,0.0140801278434
2458001.39507317,12.626,0.0140801278434
2458001.39560317,12.627,0.0144222051341
2458001.39610817,12.636,0.0137295301902
2458001.39661817,12.6105,0.0147732867089
2458001.39713817,12.644,0.0140801278434
2458001.39766317,12.672,0.0140801278434
2458001.39816318,12.666,0.0140801278434
2458001.39869318,12.6405,0.0144222051341
2458001.39920318,12.6745,0.0140801278434
2458001.39970318,12.6185,0.0140801278434
2458001.40023318,12.6225,0.0144222051341
2458001.40073818,12.6955,0.0137295301902
2458001.40125318,12.6725,0.0140801278434
2458001.40177318,12.6345,0.0144222051341
2458001.40229818,12.6235,0.0140801278434
2458001.40279319,12.662,0.0140801278434
2458001.40332319,12.6875,0.0144395290553
2458001.40382819,12.6765,0.0147732867089
2458001.40434319,12.6465,0.0147732867089
2458001.40486319,12.656,0.0147732867089
2458001.40538819,12.6445,0.0144222051341
2458001.40588319,12.668,0.0140801278434
2458001.4064132,12.673,0.0140801278434
2458001.4069182,12.6585,0.0140801278434
2458001.4074332,12.6385,0.0147732867089
2458001.4079532,12.671,0.0140801278434
2458001.4084732,12.626,0.0144222051341
2458001.4089732,12.629,0.0144222051341
2458001.4095032,12.5825,0.0147732867089
2458001.4100082,12.6205,0.0140801278434
2458001.41051821,12.603,0.0140801278434
2458001.41104821,12.626,0.0137295301902
2458001.41156321,12.6185,0.0144395290553
2458001.41206321,12.5945,0.0140801278434
2458001.41259321,12.5125,0.0154677082982
2458001.41309821,12.5415,0.0140801278434
2458001.41360821,12.513,0.0147139389725
2458001.41413822,12.5455,0.0140178457496
2458001.41465322,12.503,0.014317821063
2458001.41515322,12.4775,0.0140178457986
2458001.41568322,12.4525,0.0140178457496
2458001.41618822,12.4645,0.014317821063
2458001.41669822,12.4295,0.0146543508713
2458001.41722322,12.4445,0.014317821063
2458001.41774322,12.4265,0.0143003496347
2458001.41824323,12.4465,0.0146543508713
2458001.41877323,12.456,0.0150166574081
2458001.41927823,12.4395,0.0143788038475
2458001.41979323,12.504,0.0139910685691
2458001.42031323,12.4735,0.0143003496347
2458001.42083323,12.472,0.0139552857443
2458001.42133323,12.472,0.0139552857443
2458001.42186323,12.4625,0.0139552857443
2458001.42236823,12.482,0.0143003496347
2458001.42288324,12.4795,0.0136014705358
2458001.42340324,12.4495,0.0143003496347
2458001.42392324,12.488,0.0136014705358
2458001.42442324,12.46,0.0146543508713
2458001.42495324,12.452,0.0147139389725
2458001.42545824,12.4675,0.0143788038183
2458001.42597324,12.462,0.0143003496347
2458001.42649325,12.49,0.0140801278434
2458001.42701325,12.5085,0.0140178457986
2458001.42751825,12.493,0.0147139389544
2458001.42803825,12.546,0.0137295301902
2458001.42855325,12.5435,0.0144222051341
2458001.42906325,12.5515,0.0143614066269
2458001.42958325,12.5835,0.0144222051341
2458001.43008825,12.5485,0.0140801278434
2458001.43060826,12.5265,0.0147732867089
2458001.43112826,12.541,0.0144222051341
2458001.43164826,12.625,0.0141155941987
2458001.43214326,12.608,0.0133884278199
2458001.43267326,12.567,0.0140801278434
2458001.43317826,12.5895,0.0144222051341
2458001.43369826,12.5625,0.015132745975
2458001.43421826,12.6415,0.0140801278434
2458001.43473827,12.6195,0.0147732867089
2458001.43523327,12.617,0.0144395290553
2458001.43576327,12.6235,0.0137295301902
2458001.43627327,12.6185,0.0137295301902
2458001.43678827,12.608,0.0137477270969
2458001.43730327,12.638,0.0137295301902
2458001.43782827,12.6275,0.0137295301902
2458001.43832827,12.5995,0.0144222051341
2458001.43885327,12.636,0.0130575648439
2458001.43936327,12.618,0.0133884278199
2458001.43987828,12.5895,0.0147732867089
2458001.44039828,12.6295,0.0137295301902
2458001.44091828,12.6265,0.0137295301902
2458001.44141828,12.6025,0.0144222051341
2458001.44194328,12.6095,0.0140801278434
2458001.44245328,12.643,0.0140801278434
2458001.44296828,12.5855,0.0147732867089
2458001.44348328,12.642,0.0133884278199
2458001.44400829,12.604,0.0147732867089
2458001.44450829,12.621,0.0140801278434
2458001.44503329,12.613,0.0144222051341
2458001.44554329,12.615,0.0144222051341
2458001.44605829,12.629,0.0144395290553
2458001.44657829,12.675,0.0140801278434
2458001.44709829,12.653,0.0133884278199
2458001.44759829,12.635,0.0140801278434
2458001.44812329,12.6365,0.0144222051341
2458001.4486333,12.6495,0.0140801278434
2458001.4491483,12.6445,0.0137295301902
2458001.4496633,12.6185,0.0154677082982
2458001.4501833,12.663,0.0137295301902
2458001.4506883,12.6375,0.0137295301902
2458001.4512133,12.628,0.0144222051341
2458001.4517233,12.644,0.0144395290553
2458001.4522383,12.658,0.0147732867089
2458001.4527583,12.651,0.0144222051341
2458001.45327831,12.63,0.0144222051341
2458001.45377831,12.6855,0.0133884278199
2458001.45430331,12.6685,0.0144395290553
2458001.45481331,12.706,0.0137295301902
2458001.45533331,12.667,0.0140801278434
2458001.45584331,12.694,0.0133884278199
2458001.45636831,12.6505,0.0141155941987
2458001.45686831,12.673,0.0140801278434
2458001.45739331,12.6735,0.0140801278434
2458001.45790332,12.659,0.0140801278434
2458001.45842332,12.7005,0.0137477270969
2458001.45893332,12.691,0.0140801278434
2458001.45945332,12.6855,0.0144222051341
2458001.45995832,12.691,0.0140801278434
2458001.46047832,12.7,0.0148070928916
2458001.46099832,12.7065,0.0137295301902
2458001.46150332,12.6805,0.0144395290553
2458001.46202332,12.663,0.0140801278434
2458001.46254333,12.706,0.0140801278434
2458001.46304833,12.704,0.0140801278434
2458001.46357333,12.689,0.0144222051341
2458001.46408833,12.7075,0.0144222051341
2458001.46459333,12.7365,0.0151162164391
2458001.46511333,12.7185,0.0144395290553
2458001.46564333,12.699,0.0147732867089
2458001.46613833,12.704,0.0151162164391
2458001.46665833,12.6745,0.0147732867089
2458001.46718333,12.703,0.0144395290553
2458001.46769834,12.726,0.0140801278434
2458001.46820334,12.7185,0.0144222051341
2458001.46873334,12.7125,0.0140801278434
2458001.46923334,12.7125,0.0137295301902
2458001.46975334,12.7195,0.0140801278434
2458001.47027834,12.681,0.0140801278434
2458001.47078834,12.6495,0.0147732867089
2458001.47129334,12.6335,0.0147732867089
2458001.47182334,12.64,0.0144395290553
2458001.47232335,12.6015,0.0140801278434
2458001.47283835,12.6245,0.0147732867089
2458001.47336835,12.6315,0.015132745975
2458001.47387835,12.6075,0.0147732867089
2458001.47438335,12.588,0.0147732867089
2458001.47491335,12.5745,0.0144222051341
2458001.47541335,12.6095,0.0143788038183
