Phase,BJD,JD,V,V_error
0.573654331887767,2457610.4878104,2457610.48236,16.998,0.046141088
0.579488004557788,2457610.48816042,2457610.48271,16.79,0.046400431
0.58548816666007,2457610.48852043,2457610.48307,16.851,0.04580393
0.591488499504827,2457610.48888045,2457610.48343,16.928,0.0477074418
0.597322001432381,2457610.48923046,2457610.48378,16.938,0.0490917508
0.603655670148633,2457610.48961048,2457610.48416,16.999,0.0502493781
0.609489164315164,2457610.48996049,2457610.48451,16.843,0.0472016949
0.616155998160444,2457610.4903605,2457610.48491,16.898,0.0485489444
0.622156331005201,2457610.49072052,2457610.48527,16.988,0.0502493781
0.628156500868499,2457610.49108053,2457610.48563,16.899,0.0488773976
0.633990165777504,2457610.49143055,2457610.48598,16.973,0.051623638
0.639823667705059,2457610.49178056,2457610.48633,16.967,0.0528393793
0.645823837568365,2457610.49214057,2457610.48669,16.875,0.0477074418
0.651824170413121,2457610.49250059,2457610.48705,16.998,0.0457930126
0.658157668386899,2457610.4928806,2457610.48743,16.882,0.0468721666
0.664158001231655,2457610.49324062,2457610.48779,17.057,0.049244289
0.66999150315921,2457610.49359063,2457610.48814,16.982,0.0468721666
0.682492001913488,2457610.49434066,2457610.48889,16.871,0.0466154481
0.68849216401577,2457610.49470067,2457610.48925,16.937,0.0496487663
0.694159168750048,2457610.49504069,2457610.48959,16.996,0.0493963561
0.70015933085233,2457610.4954007,2457610.48995,17.05,0.0514781507
0.706659667504333,2457610.49579072,2457610.49034,16.949,0.0490917508
0.712493169431887,2457610.49614073,2457610.49069,16.981,0.0480208288
0.71849333153417,2457610.49650074,2457610.49105,16.973,0.0485489444
0.724493664378926,2457610.49686076,2457610.49141,16.986,0.051623638
0.730327166306481,2457610.49721077,2457610.49176,16.934,0.055470713
0.736827502958477,2457610.49760079,2457610.49215,17.065,0.0507740091
0.742827665060759,2457610.4979608,2457610.49251,17.008,0.0519711458
0.748661337730788,2457610.49831082,2457610.49286,16.927,0.053
0.754828167768821,2457610.49868083,2457610.49323,17.078,0.0590592922
0.760994997806847,2457610.49905084,2457610.4936,17.032,0.0578013841
0.766995330651604,2457610.49941086,2457610.49396,17.047,0.0591692488
0.772995500514909,2457610.49977087,2457610.49432,17.12,0.064007812
0.778995833359659,2457610.50013089,2457610.49468,17.086,0.0648845128
0.784662667351469,2457610.5004709,2457610.49502,17.131,0.0667308025
0.790662837214768,2457610.50083091,2457610.49538,17.143,0.0684762733
0.797329834041499,2457610.50123093,2457610.49578,17.083,0.0568242906
0.803163335969053,2457610.50158094,2457610.49613,17.083,0.0430464865
0.80916366881381,2457610.50194096,2457610.49649,17.114,0.0483011387
0.815330498851836,2457610.50231097,2457610.49686,17.153,0.0478852796
0.821330831696592,2457610.50267099,2457610.49722,17.122,0.0478539445
0.827331001559898,2457610.503031,2457610.49758,17.124,0.0465295605
0.833331171423197,2457610.50339101,2457610.49794,17.116,0.0483011387
0.839164836332202,2457610.50374103,2457610.49829,17.081,0.0421900462
0.845164998434484,2457610.50410104,2457610.49865,17.07,0.0447772264
0.851498667150736,2457610.50448106,2457610.49903,16.975,0.0427200187
0.857665504949793,2457610.50485107,2457610.4994,17.173,0.0469574275
0.863665837794542,2457610.50521109,2457610.49976,17.078,0.0442944692
0.869665999896824,2457610.5055711,2457610.50012,17.125,0.0442944692
0.875499501824379,2457610.50592111,2457610.50047,17.07,0.049244289
0.881499834669135,2457610.50628113,2457610.50083,17.182,0.0469574275
0.887500004532441,2457610.50664114,2457610.50119,17.078,0.0420594817
0.893666997551918,2457610.50701116,2457610.50156,17.094,0.0439089968
0.899667167415224,2457610.50737117,2457610.50192,17.179,0.0491934955
0.90566733727853,2457610.50773118,2457610.50228,17.093,0.0475078941
0.911667670123279,2457610.5080912,2457610.50264,17.054,0.0470106371
0.918167836032808,2457610.50848121,2457610.50303,17.095,0.051
0.924168168877564,2457610.50884123,2457610.50339,17.003,0.0480208288
0.930168330979846,2457610.50920124,2457610.50375,17.068,0.0488773976
0.936168671585619,2457610.50956126,2457610.50411,17.019,0.0466476152
0.942168833687902,2457610.50992127,2457610.50447,17.016,0.0447772264
0.948335671486959,2457610.51029128,2457610.50484,17.193,0.0456179789
0.954336004331708,2457610.5106513,2457610.5052,16.973,0.0449444101
