BJD,JD,V,V_error
2456510.55286331,2456510.54761,13.02,0.004
2456510.55358334,2456510.54833,13.022,0.005
2456510.55431337,2456510.54906,13,0.006
2456510.55503341,2456510.54978,13.007,0.006
2456510.55576344,2456510.55051,13.033,0.005
2456510.55649347,2456510.55124,13.021,0.005
2456510.5572035,2456510.55195,13.044,0.006
2456510.55793354,2456510.55268,13.055,0.006
2456510.55866357,2456510.55341,13.046,0.006
2456510.5593836,2456510.55413,13.065,0.006
2456510.56011363,2456510.55486,13.047,0.007
2456510.56083367,2456510.55558,13.066,0.006
2456510.5615537,2456510.5563,13.043,0.006
2456510.56228373,2456510.55703,13.049,0.006
2456510.56300376,2456510.55775,13.055,0.007
2456510.5637338,2456510.55848,13.035,0.008
2456510.56445383,2456510.5592,13.06,0.008
2456510.56518386,2456510.55993,13.053,0.009
2456510.56591389,2456510.56066,13.061,0.009
2456510.56662393,2456510.56137,13.092,0.01
2456510.56735396,2456510.5621,13.093,0.009
2456510.56808399,2456510.56283,13.082,0.008
2456510.56880402,2456510.56355,13.074,0.009
2456510.56953405,2456510.56428,13.069,0.009
2456510.57025409,2456510.565,13.074,0.008
2456510.57098412,2456510.56573,13.033,0.009
2456510.57171415,2456510.56646,13.083,0.009
2456510.57242419,2456510.56717,13.06,0.012
2456510.57315422,2456510.5679,13.037,0.012
2456510.57387425,2456510.56862,13.06,0.007
2456510.57460428,2456510.56935,13.048,0.006
2456510.57533431,2456510.57008,13.05,0.008
2456510.57605435,2456510.5708,13.061,0.008
2456510.57677438,2456510.57152,13.025,0.007
2456510.57750441,2456510.57225,13.067,0.014
2456510.57822444,2456510.57297,13.001,0.011
2456510.58184461,2456510.57659,13.049,0.01
2456510.58257464,2456510.57732,13.029,0.01
2456510.58475474,2456510.5795,12.996,0.009
2456510.58547477,2456510.58022,12.938,0.008
2456510.58764487,2456510.58239,12.966,0.009
2456510.58909493,2456510.58384,12.95,0.005
2456510.58982496,2456510.58457,12.958,0.004
2456510.59055499,2456510.5853,12.981,0.004
2456510.59127503,2456510.58602,12.998,0.005
2456510.59199506,2456510.58674,12.973,0.006
2456510.59271509,2456510.58746,12.999,0.006
2456510.59344513,2456510.58819,13.005,0.012
2456512.4640065,2456512.45867,15.061,0.012
2456512.46439652,2456512.45906,15.054,0.012
2456512.46480653,2456512.45947,15.093,0.012
2456512.46519655,2456512.45986,15.064,0.012
2456512.46558657,2456512.46025,15.072,0.012
2456512.46599658,2456512.46066,15.094,0.012
2456512.4663866,2456512.46105,15.088,0.012
2456512.46679662,2456512.46146,15.118,0.012
2456512.46718664,2456512.46185,15.13,0.013
2456512.46758665,2456512.46225,15.151,0.013
2456512.46798667,2456512.46265,15.123,0.012
2456512.46800667,2456512.46267,15.169,0.025
2456512.46837669,2456512.46304,15.096,0.012
2456512.4687367,2456512.4634,15.075,0.025
2456512.4687867,2456512.46345,15.13,0.013
2456512.46917672,2456512.46384,15.092,0.012
2456512.46947673,2456512.46414,15.079,0.024
2456512.46957674,2456512.46424,15.148,0.013
2456512.46997675,2456512.46464,15.128,0.013
2456512.47020676,2456512.46487,15.048,0.024
2456512.47036677,2456512.46503,15.152,0.013
2456512.47076679,2456512.46543,15.144,0.013
2456512.47092679,2456512.46559,15.122,0.026
2456512.4711668,2456512.46583,15.113,0.013
2456512.47156682,2456512.46623,15.12,0.013
2456512.47165682,2456512.46632,15.162,0.026
2456512.47196684,2456512.46663,15.144,0.013
2456512.47236685,2456512.46703,15.117,0.025
2456512.47275687,2456512.46742,15.119,0.013
2456512.47309689,2456512.46776,15.205,0.026
2456512.47315689,2456512.46782,15.141,0.013
2456512.47355691,2456512.46822,15.159,0.013
2456512.47382692,2456512.46849,15.047,0.026
2456512.47394692,2456512.46861,15.149,0.014
2456512.47435694,2456512.46902,15.136,0.013
2456512.47454695,2456512.46921,15.186,0.027
2456512.47474696,2456512.46941,15.167,0.014
2456512.47513697,2456512.4698,15.175,0.014
2456512.47554699,2456512.47021,15.169,0.014
2456512.47593701,2456512.4706,15.2,0.014
2456512.47599701,2456512.47066,15.093,0.029
2456512.47634702,2456512.47101,15.206,0.014
2456512.47672704,2456512.47139,15.256,0.029
2456512.47673704,2456512.4714,15.178,0.014
2456512.47712706,2456512.47179,15.177,0.014
2456512.47744707,2456512.47211,15.251,0.029
2456512.47753707,2456512.4722,15.173,0.014
2456512.47792709,2456512.47259,15.16,0.014
2456512.4781671,2456512.47283,15.1,0.026
2456512.47832711,2456512.47299,15.182,0.014
2456512.47872712,2456512.47339,15.147,0.013
2456512.47889713,2456512.47356,15.113,0.027
2456512.47911714,2456512.47378,15.194,0.013
2456512.47952716,2456512.47419,15.152,0.012
2456512.47961716,2456512.47428,15.113,0.025
2456512.47991717,2456512.47458,15.158,0.012
2456512.48031719,2456512.47498,15.161,0.012
2456512.48034719,2456512.47501,15.047,0.024
2456512.48071721,2456512.47538,15.141,0.012
2456512.48107722,2456512.47574,15.115,0.024
2456512.48111722,2456512.47578,15.105,0.012
2456512.48150724,2456512.47617,15.137,0.012
2456512.48179725,2456512.47646,15.071,0.023
2456512.48190726,2456512.47657,15.112,0.012
2456512.48230727,2456512.47697,15.096,0.012
2456512.48251728,2456512.47718,15.151,0.024
2456512.48270729,2456512.47737,15.132,0.012
2456512.48310731,2456512.47777,15.067,0.011
2456512.48323731,2456512.4779,15.157,0.023
2456512.48349732,2456512.47816,15.075,0.011
2456512.48389734,2456512.47856,15.104,0.011
2456512.48396735,2456512.47863,15.154,0.022
2456512.48429736,2456512.47896,15.074,0.011
2456512.48468738,2456512.47935,15.115,0.012
2456512.48469738,2456512.47936,15.202,0.023
2456512.48509739,2456512.47976,15.118,0.012
2456512.48541741,2456512.48008,15.045,0.022
2456512.48548741,2456512.48015,15.059,0.011
2456512.48589743,2456512.48056,15.114,0.011
2456512.48614744,2456512.48081,15.161,0.021
2456512.48628744,2456512.48095,15.095,0.011
2456512.48667746,2456512.48134,15.125,0.012
2456512.48685747,2456512.48152,15.046,0.02
2456512.48708748,2456512.48175,15.103,0.012
2456512.48747749,2456512.48214,15.068,0.011
2456512.4875875,2456512.48225,15.146,0.021
2456512.48788751,2456512.48255,15.094,0.011
2456512.48827753,2456512.48294,15.087,0.012
2456512.48831753,2456512.48298,15.074,0.021
2456512.48866754,2456512.48333,15.074,0.011
2456512.48903756,2456512.4837,15.056,0.021
2456512.48907756,2456512.48374,15.099,0.011
2456512.48946758,2456512.48413,15.057,0.011
2456512.48976759,2456512.48443,15.147,0.021
2456512.48986759,2456512.48453,15.103,0.012
2456512.49026761,2456512.48493,15.102,0.011
2456512.49048762,2456512.48515,15.116,0.02
2456512.49065763,2456512.48532,15.09,0.011
2456512.49106765,2456512.48573,15.169,0.012
2456512.49121765,2456512.48588,15.067,0.02
2456512.49145766,2456512.48612,15.126,0.012
2456512.49185768,2456512.48652,15.155,0.012
2456512.49194768,2456512.48661,15.086,0.021
2456512.4922577,2456512.48692,15.111,0.012
2456512.49264771,2456512.48731,15.154,0.012
2456512.49265771,2456512.48732,15.149,0.021
2456512.49304773,2456512.48771,15.171,0.012
2456512.49338774,2456512.48805,15.186,0.022
2456512.49344775,2456512.48811,15.212,0.012
2456512.49384776,2456512.48851,15.214,0.012
2456512.49410777,2456512.48877,15.242,0.022
2456512.49424778,2456512.48891,15.148,0.012
2456512.4946478,2456512.48931,15.159,0.012
2456512.4948378,2456512.4895,15.205,0.022
2456512.49503781,2456512.4897,15.206,0.012
2456512.49543783,2456512.4901,15.213,0.012
2456512.49556784,2456512.49023,15.204,0.022
2456512.49583785,2456512.4905,15.179,0.012
2456512.49622786,2456512.49089,15.204,0.012
2456512.49628787,2456512.49095,15.24,0.022
2456512.49663788,2456512.4913,15.263,0.012
2456512.4970079,2456512.49167,15.315,0.022
2456512.4970279,2456512.49169,15.155,0.012
2456512.49741791,2456512.49208,15.243,0.012
2456512.49772793,2456512.49239,15.241,0.021
2456512.49782793,2456512.49249,15.214,0.012
2456512.49821795,2456512.49288,15.237,0.012
2456512.49845796,2456512.49312,15.29,0.022
2456512.49862796,2456512.49329,15.249,0.012
2456512.49901798,2456512.49368,15.247,0.012
2456512.49918799,2456512.49385,15.247,0.022
2456512.499408,2456512.49407,15.233,0.012
2456512.49981801,2456512.49448,15.249,0.012
2456512.49990802,2456512.49457,15.175,0.021
2456512.50020803,2456512.49487,15.259,0.012
2456512.50061805,2456512.49528,15.26,0.012
2456512.50063805,2456512.4953,15.271,0.022
2456512.50100806,2456512.49567,15.219,0.012
2456512.50135808,2456512.49602,15.291,0.021
2456512.50139808,2456512.49606,15.285,0.012
2456512.5018081,2456512.49647,15.238,0.012
2456512.50207811,2456512.49674,15.255,0.022
2456512.50219812,2456512.49686,15.267,0.012
2456512.50259813,2456512.49726,15.276,0.012
2456512.50279814,2456512.49746,15.189,0.022
2456512.50299815,2456512.49766,15.284,0.012
2456512.50339817,2456512.49806,15.286,0.013
2456512.50352817,2456512.49819,15.186,0.022
2456512.50379818,2456512.49846,15.249,0.012
2456512.5041882,2456512.49885,15.282,0.012
2456512.5042582,2456512.49892,15.268,0.022
2456512.50458822,2456512.49925,15.246,0.012
2456512.50497823,2456512.49964,15.328,0.022
2456512.50498823,2456512.49965,15.25,0.012
2456512.50538825,2456512.50005,15.278,0.012
2456512.50570826,2456512.50037,15.304,0.022
2456512.50577827,2456512.50044,15.272,0.012
2456512.50617828,2456512.50084,15.229,0.012
2456512.50641829,2456512.50108,15.309,0.022
2456512.5065783,2456512.50124,15.257,0.012
2456512.50696832,2456512.50163,15.255,0.012
2456512.50714833,2456512.50181,15.274,0.022
2456512.50737833,2456512.50204,15.275,0.012
2456512.50776835,2456512.50243,15.241,0.012
2456512.50787836,2456512.50254,15.287,0.021
2456512.50817837,2456512.50284,15.275,0.012
2456512.50856839,2456512.50323,15.214,0.012
2456512.50859839,2456512.50326,15.254,0.02
2456512.5089584,2456512.50362,15.212,0.012
2456512.50932842,2456512.50399,15.258,0.02
2456512.50936842,2456512.50403,15.232,0.012
2456512.50975843,2456512.50442,15.226,0.012
2456512.51004845,2456512.50471,15.312,0.021
2456512.51014845,2456512.50481,15.239,0.013
2456512.51055847,2456512.50522,15.254,0.013
2456512.51077848,2456512.50544,15.305,0.02
2456512.51094849,2456512.50561,15.246,0.013
2456512.5113585,2456512.50602,15.231,0.013
2456512.51150851,2456512.50617,15.262,0.02
2456512.51174852,2456512.50641,15.222,0.013
2456512.51214854,2456512.50681,15.18,0.012
2456512.51221854,2456512.50688,15.252,0.02
2456512.51254855,2456512.50721,15.246,0.012
2456512.51293857,2456512.5076,15.219,0.012
2456512.51294857,2456512.50761,15.235,0.02
2456512.51333859,2456512.508,15.232,0.013
2456512.5136686,2456512.50833,15.303,0.02
2456512.5137386,2456512.5084,15.222,0.012
2456512.51413862,2456512.5088,15.2,0.012
2456512.51439863,2456512.50906,15.238,0.02
2456512.51453864,2456512.5092,15.182,0.012
2456512.51492865,2456512.50959,15.196,0.012
2456512.51512866,2456512.50979,15.255,0.019
2456512.51532867,2456512.50999,15.178,0.012
2456512.51572869,2456512.51039,15.211,0.012
2456512.51584869,2456512.51051,15.229,0.02
2456512.5161287,2456512.51079,15.215,0.012
2456512.51651872,2456512.51118,15.194,0.012
2456512.51657872,2456512.51124,15.22,0.02
2456512.51692874,2456512.51159,15.206,0.012
2456512.51728875,2456512.51195,15.23,0.019
2456512.51731875,2456512.51198,15.203,0.012
2456512.51771877,2456512.51238,15.191,0.012
2456512.51801878,2456512.51268,15.252,0.019
2456512.51811879,2456512.51278,15.223,0.012
2456512.5185088,2456512.51317,15.187,0.012
2456512.51874881,2456512.51341,15.275,0.02
2456512.51891882,2456512.51358,15.189,0.012
2456512.51930884,2456512.51397,15.182,0.012
2456512.51946884,2456512.51413,15.218,0.019
2456512.51969885,2456512.51436,15.162,0.012
2456512.52010887,2456512.51477,15.162,0.012
2456512.52019888,2456512.51486,15.102,0.019
2456512.52049889,2456512.51516,15.187,0.012
2456512.52090891,2456512.51557,15.164,0.012
2456512.52091891,2456512.51558,15.217,0.019
2456512.52129892,2456512.51596,15.163,0.012
2456512.52163894,2456512.5163,15.293,0.019
2456512.52168894,2456512.51635,15.185,0.012
2456512.52209896,2456512.51676,15.15,0.011
2456512.52236897,2456512.51703,15.224,0.019
2456512.52248897,2456512.51715,15.189,0.012
2456512.52288899,2456512.51755,15.188,0.012
2456512.523089,2456512.51775,15.133,0.019
2456512.52328901,2456512.51795,15.171,0.012
2456512.52367902,2456512.51834,15.179,0.012
2456512.52381903,2456512.51848,15.2,0.019
2456512.52408904,2456512.51875,15.167,0.012
2456512.52447906,2456512.51914,15.2,0.012
2456512.52453906,2456512.5192,15.236,0.019
2456512.52487907,2456512.51954,15.195,0.012
2456512.52526909,2456512.51993,15.229,0.02
2456512.52527909,2456512.51994,15.236,0.012
2456512.52567911,2456512.52034,15.202,0.012
2456512.52597912,2456512.52064,15.156,0.019
2456512.52606912,2456512.52073,15.233,0.012
2456512.52646914,2456512.52113,15.249,0.012
2456512.52670915,2456512.52137,15.221,0.02
2456512.52686916,2456512.52153,15.217,0.012
2456512.52726917,2456512.52193,15.269,0.012
2456512.52743918,2456512.5221,15.274,0.02
2456512.52766919,2456512.52233,15.237,0.012
2456512.52805921,2456512.52272,15.217,0.012
2456512.52815921,2456512.52282,15.295,0.02
2456512.52846922,2456512.52313,15.255,0.012
2456512.52885924,2456512.52352,15.238,0.012
2456512.52888924,2456512.52355,15.222,0.02
2456512.52924926,2456512.52391,15.27,0.012
2456512.52960927,2456512.52427,15.241,0.02
2456512.52965928,2456512.52432,15.264,0.012
2456512.53004929,2456512.52471,15.276,0.012
2456512.5303393,2456512.525,15.292,0.021
2456512.53045931,2456512.52512,15.261,0.012
2456512.53084932,2456512.52551,15.238,0.012
2456512.53106934,2456512.52573,15.244,0.021
2456512.53123934,2456512.5259,15.265,0.012
2456512.53164936,2456512.52631,15.289,0.014
2456512.53177936,2456512.52644,15.231,0.02
2456512.53203938,2456512.5267,15.244,0.013
2456512.5325094,2456512.52717,15.204,0.02
2456512.53283941,2456512.5275,15.282,0.014
2456512.53322943,2456512.52789,15.298,0.022
2456512.53322943,2456512.52789,15.249,0.013
2456512.53363944,2456512.5283,15.231,0.013
2456512.53395946,2456512.52862,15.223,0.019
2456512.53402946,2456512.52869,15.251,0.014
2456512.53442948,2456512.52909,15.255,0.014
2456512.53468949,2456512.52935,15.297,0.02
2456512.53482949,2456512.52949,15.244,0.013
2456512.53521951,2456512.52988,15.279,0.014
2456512.53540952,2456512.53007,15.28,0.021
2456512.53561953,2456512.53028,15.259,0.013
2456512.53601954,2456512.53068,15.311,0.014
2456512.53613955,2456512.5308,15.31,0.02
2456512.53641956,2456512.53108,15.299,0.014
2456512.53681958,2456512.53148,15.285,0.013
2456512.53684958,2456512.53151,15.291,0.02
2456512.53721959,2456512.53188,15.323,0.014
2456512.53757961,2456512.53224,15.304,0.02
2456512.53760961,2456512.53227,15.329,0.013
2456512.53800963,2456512.53267,15.342,0.014
2456512.53830964,2456512.53297,15.267,0.02
2456512.53840965,2456512.53307,15.328,0.014
2456512.53879966,2456512.53346,15.313,0.013
2456512.53902967,2456512.53369,15.351,0.021
2456512.53920968,2456512.53387,15.303,0.013
2456512.53959969,2456512.53426,15.306,0.013
2456512.5397597,2456512.53442,15.336,0.02
2456512.53998971,2456512.53465,15.287,0.014
2456512.54039973,2456512.53506,15.318,0.013
2456512.54047973,2456512.53514,15.314,0.021
2456512.54078974,2456512.53545,15.31,0.013
2456512.54119976,2456512.53586,15.242,0.019
2456512.54119976,2456512.53586,15.315,0.013
2456512.54158978,2456512.53625,15.282,0.013
2456512.54192979,2456512.53659,15.349,0.02
2456512.54197979,2456512.53664,15.262,0.013
2456512.54238981,2456512.53705,15.286,0.013
2456512.54264982,2456512.53731,15.316,0.02
2456512.54277983,2456512.53744,15.262,0.013
2456512.54317985,2456512.53784,15.252,0.013
2456512.54337985,2456512.53804,15.243,0.02
2456512.54357986,2456512.53824,15.221,0.013
2456512.54396988,2456512.53863,15.267,0.013
2456512.54409989,2456512.53876,15.244,0.019
2456512.5443799,2456512.53904,15.217,0.013
2456512.54476991,2456512.53943,15.222,0.013
2456512.54482991,2456512.53949,15.306,0.019
2456512.54516993,2456512.53983,15.231,0.013
2456512.54554995,2456512.54021,15.238,0.019
2456512.54556995,2456512.54023,15.224,0.013
2456512.54596996,2456512.54063,15.2,0.013
2456512.54626998,2456512.54093,15.256,0.019
2456512.54635998,2456512.54102,15.229,0.013
2456512.54676,2456512.54142,15.212,0.013
2456512.54700001,2456512.54166,15.209,0.019
2456512.54716001,2456512.54182,15.226,0.013
2456512.54756003,2456512.54222,15.214,0.013
2456512.54772004,2456512.54238,15.195,0.019
2456512.54796005,2456512.54262,15.2,0.013
2456512.54835006,2456512.54301,15.247,0.013
2456512.54845007,2456512.54311,15.192,0.018
2456512.54875008,2456512.54341,15.203,0.013
2456512.5491501,2456512.54381,15.238,0.013
2456512.5491701,2456512.54383,15.193,0.019
2456512.54954011,2456512.5442,15.212,0.013
2456512.54990013,2456512.54456,15.201,0.02
2456512.54995013,2456512.54461,15.207,0.013
2456512.55034015,2456512.545,15.224,0.013
2456512.55063016,2456512.54529,15.211,0.018
2456512.55075016,2456512.54541,15.249,0.013
2456512.55114018,2456512.5458,15.312,0.013
2456512.55134019,2456512.546,15.306,0.019
2456512.55194021,2456512.5466,15.249,0.013
2456512.55207022,2456512.54673,15.296,0.021
2456512.55233023,2456512.54699,15.225,0.013
2456512.55272025,2456512.54738,15.293,0.013
2456512.55279025,2456512.54745,15.258,0.019
2456512.55313027,2456512.54779,15.31,0.013
2456512.55352028,2456512.54818,15.293,0.019
2456512.55352028,2456512.54818,15.317,0.014
2456512.5539303,2456512.54859,15.218,0.013
2456512.55425031,2456512.54891,15.322,0.02
2456512.55432032,2456512.54898,15.313,0.014
2456512.55472033,2456512.54938,15.228,0.013
2456512.55497034,2456512.54963,15.359,0.02
2456512.55512035,2456512.54978,15.25,0.013
2456512.55551037,2456512.55017,15.366,0.014
2456512.55570037,2456512.55036,15.385,0.02
2456512.55591038,2456512.55057,15.358,0.014
2456512.5563104,2456512.55097,15.352,0.014
2456512.5564104,2456512.55107,15.394,0.021
2456512.55671042,2456512.55137,15.319,0.013
2456512.55710043,2456512.55176,15.338,0.014
2456512.55714044,2456512.5518,15.377,0.02
2456512.55750045,2456512.55216,15.226,0.013
2456512.55787047,2456512.55253,15.344,0.02
2456512.55790047,2456512.55256,15.356,0.014
2456512.55830048,2456512.55296,15.353,0.014
2456512.5585905,2456512.55325,15.413,0.021
2456512.5587005,2456512.55336,15.283,0.013
2456512.55909052,2456512.55375,15.369,0.014
2456512.55932053,2456512.55398,15.352,0.02
2456512.55950053,2456512.55416,15.362,0.014
2456512.55989055,2456512.55455,15.406,0.014
2456512.56004056,2456512.5547,15.49,0.022
2456512.56028057,2456512.55494,15.362,0.014
2456512.56069058,2456512.55535,15.348,0.014
2456512.56076059,2456512.55542,15.383,0.021
2456512.5610806,2456512.55574,15.368,0.014
2456512.56149062,2456512.55615,15.37,0.021
2456512.56149062,2456512.55615,15.367,0.014
2456512.56188063,2456512.55654,15.397,0.014
2456512.56221065,2456512.55687,15.437,0.022
2456512.56227065,2456512.55693,15.419,0.014
2456512.56294068,2456512.5576,15.442,0.021
2456512.56366071,2456512.55832,15.459,0.023
2456512.56439074,2456512.55905,15.416,0.022
2456512.56512077,2456512.55978,15.491,0.022
2456512.5658308,2456512.56049,15.489,0.023
2456512.56656083,2456512.56122,15.41,0.022
2456512.56728086,2456512.56194,15.423,0.021
2456512.56801089,2456512.56267,15.467,0.022
2456512.56874092,2456512.5634,15.374,0.023
2456512.56946095,2456512.56412,15.443,0.022
2456512.57019099,2456512.56485,15.331,0.02
2456512.57090101,2456512.56556,15.372,0.021
2456512.57163105,2456512.56629,15.288,0.02
2456512.57236108,2456512.56702,15.379,0.022
2456512.57308111,2456512.56774,15.421,0.021
2456512.57381114,2456512.56847,15.356,0.021
2456512.57454117,2456512.5692,15.471,0.021
2456512.5752612,2456512.56992,15.307,0.02
2456512.57598123,2456512.57064,15.36,0.021
2456512.57670126,2456512.57136,15.381,0.021
2456512.57743129,2456512.57209,15.391,0.021
2456512.57816132,2456512.57282,15.262,0.021
2456512.57888135,2456512.57354,15.411,0.022
2456512.57961138,2456512.57427,15.345,0.021
2456512.58033141,2456512.57499,15.349,0.022
2456512.58105144,2456512.57571,15.331,0.021
2456512.58177147,2456512.57643,15.321,0.022
2456512.5825015,2456512.57716,15.334,0.021
2456512.58323153,2456512.57789,15.276,0.022
2456512.58395156,2456512.57861,15.326,0.021
2456512.5846816,2456512.57934,15.315,0.022
2456512.58539163,2456512.58005,15.308,0.023
2456512.58612166,2456512.58078,15.324,0.021
2456512.58685169,2456512.58151,15.371,0.022
2456512.58830175,2456512.58296,15.366,0.022
2456512.58902178,2456512.58368,15.362,0.022
2456512.58975181,2456512.58441,15.386,0.022
2456512.59048184,2456512.58514,15.509,0.024
2456512.59119187,2456512.58585,15.423,0.023
2456512.5919219,2456512.58658,15.372,0.023
2456512.59264193,2456512.5873,15.391,0.022
2456512.59337196,2456512.58803,15.453,0.024
2456512.59410199,2456512.58876,15.403,0.022
2456512.59482202,2456512.58948,15.378,0.022
2456512.59555205,2456512.59021,15.351,0.022
2456512.59626208,2456512.59092,15.421,0.022
2456512.59699211,2456512.59165,15.458,0.023
2456512.59772214,2456512.59238,15.429,0.022
2456512.59844218,2456512.5931,15.478,0.022
2456512.59917221,2456512.59383,15.423,0.022
2456512.59989224,2456512.59455,15.444,0.023
2456512.60061227,2456512.59527,15.447,0.023
2456512.6013323,2456512.59599,15.384,0.022
2456512.60206233,2456512.59672,15.4,0.022
2456512.60279236,2456512.59745,15.339,0.022
2456512.60351239,2456512.59817,15.455,0.023
2456512.60424242,2456512.5989,15.401,0.022
2456512.60495245,2456512.59961,15.421,0.021
2456512.60568248,2456512.60034,15.364,0.021
2456512.60641251,2456512.60107,15.367,0.021
2456512.60713254,2456512.60179,15.322,0.022
2456512.60786257,2456512.60252,15.392,0.022
2456512.6085826,2456512.60324,15.359,0.021
2456512.60931263,2456512.60397,15.311,0.021
2456512.61004266,2456512.6047,15.311,0.02
2456512.61075269,2456512.60541,15.394,0.021
2456512.61148272,2456512.60614,15.34,0.021
2456512.61220276,2456512.60686,15.469,0.022
2456512.61293279,2456512.60759,15.459,0.022
2456512.61365282,2456512.60831,15.469,0.023
2456512.61438285,2456512.60904,15.472,0.023
2456512.61511288,2456512.60977,15.448,0.022
2456512.61582291,2456512.61048,15.438,0.022
2456512.61655294,2456512.61121,15.451,0.022
2456512.61727297,2456512.61193,15.557,0.023
2456512.618003,2456512.61266,15.413,0.023
2456512.61873303,2456512.61339,15.489,0.024
2456512.61945306,2456512.61411,15.51,0.024
2456512.62017309,2456512.61483,15.432,0.023
2456512.62089312,2456512.61555,15.544,0.025
2456512.62162315,2456512.61628,15.55,0.024
2456512.62235318,2456512.61701,15.65,0.026
2456512.62307321,2456512.61773,15.546,0.025
2456512.62380324,2456512.61846,15.503,0.026
2456512.62451327,2456512.61917,15.636,0.027
2456512.6252433,2456512.6199,15.588,0.026
2456512.62596333,2456512.62062,15.618,0.027
2456512.62669337,2456512.62135,15.604,0.029
2456512.6274234,2456512.62208,15.682,0.03
2456512.62814343,2456512.6228,15.546,0.028
2456512.62887346,2456512.62353,15.635,0.03
2456512.62958349,2456512.62424,15.649,0.031
2456512.63031352,2456512.62497,15.595,0.03
2456512.63104355,2456512.6257,15.498,0.031
2456512.63176358,2456512.62642,15.555,0.031
2456512.63249361,2456512.62715,15.591,0.031
2456512.63321364,2456512.62787,15.63,0.032
2456512.63394367,2456512.6286,15.52,0.032
2456512.6346737,2456512.62933,15.536,0.033
2456512.63538373,2456512.63004,15.574,0.034
2456512.63611376,2456512.63077,15.556,0.034
2456512.63683379,2456512.63149,15.473,0.033
2456512.63756382,2456512.63222,15.444,0.033
2456512.63829385,2456512.63295,15.527,0.038
2456512.63901388,2456512.63367,15.607,0.04
2456512.63973391,2456512.63439,15.549,0.041
2456512.64045394,2456512.63511,15.5,0.038
2456512.64118398,2456512.63584,15.561,0.042
2456512.64263404,2456512.63729,15.5,0.041
2456512.64336407,2456512.63802,15.425,0.043
2456512.6440841,2456512.63874,15.426,0.046
2456512.64480413,2456512.63946,15.4,0.045
2456512.64552416,2456512.64018,15.375,0.047
2456512.64625419,2456512.64091,15.424,0.049
2456512.64698422,2456512.64164,15.61,0.059
2456512.64770425,2456512.64236,15.517,0.061
2456515.43677643,2456515.43132,16.374,0.03
2456517.47166174,2456517.46613,16.644,0.029
2456517.47242176,2456517.46689,16.595,0.028
2456517.47316179,2456517.46763,16.613,0.027
2456517.47465184,2456517.46912,16.646,0.027
2456517.47539187,2456517.46986,16.537,0.025
2456517.4761419,2456517.47061,16.533,0.025
2456517.47688192,2456517.47135,16.576,0.026
2456517.47762195,2456517.47209,16.546,0.025
2456517.479122,2456517.47359,16.485,0.024
2456517.47986203,2456517.47433,16.447,0.023
2456517.48061206,2456517.47508,16.496,0.027
2456517.48135208,2456517.47582,16.489,0.028
2456517.48210211,2456517.47657,16.54,0.025
2456517.48284213,2456517.47731,16.492,0.024
2456517.48359216,2456517.47806,16.442,0.023
2456517.48434219,2456517.47881,16.434,0.023
2456517.48508222,2456517.47955,16.422,0.023
2456517.48582224,2456517.48029,16.449,0.023
2456517.48657227,2456517.48104,16.387,0.022
2456517.48731229,2456517.48178,16.346,0.021
2456517.48805232,2456517.48252,16.315,0.021
2456517.48881235,2456517.48328,16.308,0.02
2456517.48955237,2456517.48402,16.331,0.021
2456517.4903024,2456517.48477,16.24,0.019
2456517.49104243,2456517.48551,16.264,0.02
2456517.49178245,2456517.48625,16.216,0.019
2456517.49253248,2456517.487,16.283,0.02
2456517.49327251,2456517.48774,16.359,0.021
2456517.49401253,2456517.48848,16.333,0.021
2456517.49477256,2456517.48924,16.229,0.022
2456517.49551259,2456517.48998,16.191,0.021
2456517.49626261,2456517.49073,16.296,0.022
2456517.49700264,2456517.49147,16.248,0.021
2456517.49774267,2456517.49221,16.305,0.022
2456517.49849269,2456517.49296,16.383,0.023
2456517.49923272,2456517.4937,16.29,0.023
2456517.49997274,2456517.49444,16.291,0.023
2456517.50073277,2456517.4952,16.31,0.023
2456517.5014728,2456517.49594,16.285,0.023
2456517.50222282,2456517.49669,16.318,0.022
2456517.50296285,2456517.49743,16.365,0.022
2456517.50370288,2456517.49817,16.399,0.022
2456517.5044529,2456517.49892,16.44,0.023
2456517.50519293,2456517.49966,16.391,0.022
2456517.50594296,2456517.50041,16.437,0.023
2456517.50669299,2456517.50116,16.389,0.024
2456517.50743301,2456517.5019,16.472,0.026
2456517.50817304,2456517.50264,16.527,0.026
2456517.51116314,2456517.50563,16.536,0.024
2456517.51190317,2456517.50637,16.582,0.027
2456517.5126532,2456517.50712,16.58,0.033
2456517.51339322,2456517.50786,16.545,0.025
2456517.51413325,2456517.5086,16.552,0.029
2456517.51488328,2456517.50935,16.586,0.029
2456527.44262823,2456527.43681,16.547,0.181
2456527.44481828,2456527.439,16.564,0.182
2456527.44630831,2456527.44049,16.859,0.243
2456527.44703833,2456527.44122,16.666,0.186
2456527.44777834,2456527.44196,16.393,0.144
2456527.45072841,2456527.44491,16.791,0.205
2456527.45369847,2456527.44788,16.559,0.186
2456573.52468981,2456573.51944,16.95,0.05
2456862.94249726,2456862.93791,17.075,0.054
2456871.92384942,2456871.91877,17.292,0.058
2456877.90513332,2456877.89978,17.15,0.111
2456887.87975626,2456887.87405,17.325,0.06
2456889.87797057,2456889.87221,17.167,0.06
2456890.86772537,2456890.86194,17.067,0.052
