BJD,JD,V,V_error
2457605.28059672,2457605.27945,18.247,0.1181058847
2457605.2808867,2457605.27974,18.048,0.0911372591
2457605.28118667,2457605.28004,18.104,0.0781024968
2457605.28148664,2457605.28034,18.228,0.0890898423
2457605.28179662,2457605.28065,18.005,0.079101201
2457605.28300651,2457605.28186,18.088,0.0781024968
2457605.28330648,2457605.28216,18.086,0.0870919055
2457605.28360646,2457605.28246,18.227,0.0890898423
2457605.28564628,2457605.2845,18.162,0.086092973
2457605.28594625,2457605.2848,18.142,0.0870919055
2457605.28625622,2457605.28511,18.235,0.0950841732
2457605.28806606,2457605.28692,18.06,0.0781600921
2457609.20283188,2457609.20203,13.368,0.0117046999
2457609.20312185,2457609.20232,13.356,0.0117046999
2457609.20346182,2457609.20266,13.344,0.0117046999
2457609.2037618,2457609.20296,13.345,0.0117046999
2457609.20408177,2457609.20328,13.349,0.0107703296
2457609.20438174,2457609.20358,13.345,0.0117046999
2457609.20469172,2457609.20389,13.371,0.0117046999
2457609.20501169,2457609.20421,13.348,0.0117046999
2457609.20534166,2457609.20454,13.339,0.0117046999
2457609.20563163,2457609.20483,13.349,0.0117046999
2457609.2059716,2457609.20517,13.371,0.0117046999
2457609.20626158,2457609.20546,13.356,0.0117046999
2457609.20659155,2457609.20579,13.362,0.0126491106
2457609.20689152,2457609.20609,13.361,0.0117046999
2457609.20722149,2457609.20642,13.355,0.0117046999
2457609.20752147,2457609.20672,13.353,0.0180277564
2457609.20784144,2457609.20704,13.366,0.0117046999
2457609.20814141,2457609.20734,13.363,0.0117046999
2457609.20848138,2457609.20768,13.378,0.0117046999
2457609.20877136,2457609.20797,13.373,0.0107703296
2457609.20910133,2457609.2083,13.383,0.0117046999
2457609.2094113,2457609.20861,13.357,0.0117046999
2457609.20973127,2457609.20893,13.369,0.0107703296
2457609.21004124,2457609.20924,13.337,0.0117046999
2457609.21035122,2457609.20955,13.353,0.0117046999
2457609.21066119,2457609.20986,13.366,0.0117046999
2457609.21098116,2457609.21018,13.409,0.0117046999
2457609.21128114,2457609.21048,13.35,0.0117046999
2457609.21162111,2457609.21082,13.392,0.0126491106
2457609.21191108,2457609.21111,13.361,0.0107703296
2457609.21224105,2457609.21144,13.393,0.0107703296
2457609.21255102,2457609.21175,13.391,0.0107703296
2457609.212871,2457609.21207,13.371,0.0117046999
2457609.21317097,2457609.21237,13.339,0.0117046999
2457609.21349094,2457609.21269,13.379,0.0117046999
2457609.21379091,2457609.21299,13.353,0.0107703296
2457609.21413088,2457609.21333,13.358,0.0107703296
2457609.21442086,2457609.21362,13.345,0.0117046999
2457609.21476083,2457609.21396,13.355,0.0117046999
2457609.2150708,2457609.21427,13.342,0.0117046999
2457609.21538077,2457609.21458,13.357,0.0117046999
2457609.21569075,2457609.21489,13.375,0.0107703296
2457609.21600072,2457609.2152,13.347,0.0117046999
2457609.21630069,2457609.2155,13.359,0.0117046999
2457609.21663066,2457609.21583,13.351,0.0117046999
2457609.21693064,2457609.21613,13.338,0.0117046999
