Phase,BJD,V,V_error
1.26722933445126,2458002.3294249,12.7775,0.0221528779204
1.2756459992379,2458002.3299299,12.666,0.0234414163469
1.28431266980897,2458002.3304499,12.65,0.0230922064773
1.29306267046741,2458002.3309749,12.6485,0.0234414163469
1.30139599740505,2458002.3314749,12.6955,0.0242641711131
1.31881266863456,2458002.3325199,12.676,0.0267348087816
1.32706266548485,2458002.3330149,12.652,0.0256466372211
1.33589600399137,2458002.3335449,12.582,0.0258795285808
1.34431283175945,2458002.33404991,12.5885,0.0258698666322
1.35281283439508,2458002.33455991,12.634,0.0242022726196
1.36147949720453,2458002.33507991,12.673,0.0241350367798
1.37022949786297,2458002.33560491,12.6105,0.0244795833232
1.37856283256224,2458002.33610491,12.61,0.0255880831506
1.38947950086276,2458002.33675991,12.564,0.0269351072039
1.39997950320503,2458002.33738991,12.625,0.023462736405
1.41072950357011,2458002.33803491,12.667,0.0226991189457
1.42147950393519,2458002.33867991,12.5975,0.0223383079128
1.43006283665727,2458002.33919491,12.599,0.023021728872
1.4387296702098,2458002.33971492,12.597,0.0219829479406
1.44714633499643,2458002.34021992,12.551,0.0233130864434
1.45572966771852,2458002.34073492,12.5885,0.0229619250157
1.46456299846432,2458002.34126492,12.5455,0.0218574929983
1.47297967101167,2458002.34176992,12.555,0.0215812418388
1.48147966588567,2458002.34227992,12.6355,0.0211601039733
1.49022966654411,2458002.34280492,12.634,0.0213131414742
1.49856300124338,2458002.34330492,12.583,0.0222766694294
1.50722966405283,2458002.34382492,12.5995,0.0212896688662
