BJD,JD,V,V_error
2457811.27037264,2457811.2691,17.3176666667,0.0268606838
2457811.27048264,2457811.26921,17.2493333333,0.0258101622
2457811.27060263,2457811.26933,17.2383333333,0.0258101622
2457811.27072263,2457811.26945,17.381,0.028800978
2457811.27083263,2457811.26956,17.2813333333,0.024958114
2457811.27095262,2457811.26968,17.26,0.0258814908
2457811.27106262,2457811.26979,17.2643333333,0.0239551992
2457811.27118262,2457811.26991,17.2973333333,0.026864893
2457811.27130261,2457811.27003,17.2966666667,0.0267535671
2457811.27141261,2457811.27014,17.3593333333,0.0268373183
2457811.27153261,2457811.27026,17.338,0.0268606838
2457811.2716426,2457811.27037,17.2983333333,0.0278551154
2457811.2717626,2457811.27049,17.3493333333,0.0268606838
2457811.2718826,2457811.27061,17.3096666667,0.0257703043
2457811.27199259,2457811.27072,17.2513333333,0.0228715672
2457811.27211259,2457811.27084,17.225,0.0218974581
2457811.27222259,2457811.27095,17.3063333333,0.0258939439
2457811.27234258,2457811.27107,17.3176666667,0.0258814908
2457811.27245258,2457811.27118,17.2713333333,0.0258939439
2457811.27257258,2457811.2713,17.2266666667,0.0249046513
2457811.27269257,2457811.27142,17.156,0.0229844412
2457811.27280257,2457811.27153,17.2446666667,0.0257703043
2457811.27292257,2457811.27165,17.2013333333,0.0248013827
2457811.27303256,2457811.27176,17.2456666667,0.0239853609
2457811.27315256,2457811.27188,17.251,0.023782499
2457811.27327256,2457811.272,17.22,0.0219113803
2457811.27338255,2457811.27211,17.2776666667,0.0249046513
2457811.27350255,2457811.27223,17.3366666667,0.0258697053
2457811.27361255,2457811.27234,17.2993333333,0.0258814908
2457811.27373254,2457811.27246,17.3343333333,0.0248013827
2457811.27385254,2457811.27258,17.287,0.0239424655
2457811.27396254,2457811.27269,17.291,0.0247509042
2457811.27408253,2457811.27281,17.26,0.0248013827
2457811.27419253,2457811.27292,17.2846666667,0.0257217274
2457811.27431253,2457811.27304,17.236,0.0239853609
2457811.27442252,2457811.27315,17.1636666667,0.0218681771
2457811.27454252,2457811.27327,17.1496666667,0.0220617877
2457811.27466252,2457811.27339,17.1596666667,0.0228582299
2457811.27477251,2457811.2735,17.0666666667,0.020145758
2457811.27489251,2457811.27362,17.0856666667,0.0210915046
2457811.27500251,2457811.27373,17.0526666667,0.0218974581
2457811.2751225,2457811.27385,17.098,0.0210915046
2457811.2752425,2457811.27397,17.142,0.0218974581
2457811.2753525,2457811.27408,17.116,0.0219260884
2457811.27547249,2457811.2742,17.1003333333,0.0220748169
2457811.27558249,2457811.27431,17.084,0.0219260884
2457811.27570249,2457811.27443,17.1026666667,0.0200027145
2457811.27582248,2457811.27455,17.1033333333,0.0219260884
2457811.27593248,2457811.27466,17.1353333333,0.0210915046
2457811.27605248,2457811.27478,17.082,0.0199256668
2457811.27616247,2457811.27489,17.0813333333,0.021032124
2457811.27628247,2457811.27501,17.1353333333,0.0209097387
2457811.27640247,2457811.27513,17.1133333333,0.0209097387
2457811.27651246,2457811.27524,17.131,0.0219113803
2457811.27663246,2457811.27536,17.1046666667,0.0218542275
2457811.27674246,2457811.27547,17.0933333333,0.0210915046
2457811.27686246,2457811.27559,17.11,0.0219113803
2457811.27697245,2457811.2757,17.1453333333,0.0218974581
2457811.27709245,2457811.27582,17.119,0.0209549179
2457811.27721244,2457811.27594,17.1936666667,0.0238653422
2457811.27732244,2457811.27605,17.2383333333,0.0228582299
2457811.27744244,2457811.27617,17.1733333333,0.0228582299
2457811.27755244,2457811.27628,17.1163333333,0.0209266245
2457811.27767243,2457811.2764,17.115,0.0210915046
2457811.27779243,2457811.27652,17.1023333333,0.0199874629
2457811.27790242,2457811.27663,17.131,0.0218542275
2457811.27802242,2457811.27675,17.111,0.0220420409
2457811.27813242,2457811.27686,17.1773333333,0.0218410668
2457811.27825241,2457811.27698,17.15,0.0209549179
2457811.27837241,2457811.2771,17.0633333333,0.0199874629
2457811.27848241,2457811.27721,17.0333333333,0.0200027145
2457811.2786024,2457811.27733,16.9433333333,0.0181137678
2457811.2787124,2457811.27744,16.9603333333,0.0190554083
2457811.2788324,2457811.27756,16.9633333333,0.0189896619
2457811.27894239,2457811.27767,17.014,0.0201306148
2457811.27906239,2457811.27779,17.075,0.0218410668
2457811.27918239,2457811.27791,17.155,0.0220282013
2457811.27929239,2457811.27802,17.1876666667,0.0218843234
2457811.27941238,2457811.27814,17.1593333333,0.0218974581
2457811.27952238,2457811.27825,17.243,0.0237953183
2457811.27964237,2457811.27837,17.2913333333,0.0247774819
2457811.27976237,2457811.27849,17.258,0.0249046513
2457811.27987237,2457811.2786,17.1923333333,0.0228456475
2457811.27999236,2457811.27872,17.255,0.0248013827
2457811.28010236,2457811.27883,17.2463333333,0.0238350285
2457811.28022236,2457811.27895,17.1856666667,0.0218974581
2457811.28034235,2457811.27907,17.2323333333,0.0228715672
2457811.28045235,2457811.27918,17.2213333333,0.0228582299
2457811.28057235,2457811.2793,17.23,0.023782499
2457811.28068234,2457811.27941,17.2666666667,0.0247890837
2457811.28080234,2457811.27953,17.1953333333,0.0220282013
2457811.28092234,2457811.27965,17.1206666667,0.0210633946
2457811.28103234,2457811.27976,17.138,0.0208951492
2457811.28115233,2457811.27988,17.207,0.0218542275
2457811.28126233,2457811.27999,17.0576666667,0.0209549179
2457811.28138233,2457811.28011,17.184,0.0220282013
2457811.28149232,2457811.28022,17.1523333333,0.0209403599
2457811.28161232,2457811.28034,17.0983333333,0.0209097387
2457811.28173232,2457811.28046,17.1363333333,0.0199400917
2457811.28184231,2457811.28057,17.103,0.0220282013
2457811.28196231,2457811.28069,17.0746666667,0.0199400917
2457811.28207231,2457811.2808,17.0736666667,0.0209403599
2457811.2821923,2457811.28092,17.1176666667,0.0209403599
2457811.2823123,2457811.28104,17.1543333333,0.0219852278
2457811.2824223,2457811.28115,17.1403333333,0.0229423242
2457811.28254229,2457811.28127,17.1443333333,0.0228582299
2457811.28265229,2457811.28138,17.1406666667,0.0228856582
2457811.28277229,2457811.2815,17.1063333333,0.0218974581
2457811.28289228,2457811.28162,17.207,0.0239029337
2457811.28300228,2457811.28173,17.1336666667,0.0219113803
2457811.28312227,2457811.28185,17.1416666667,0.020881384
2457811.28323227,2457811.28196,17.2046666667,0.0218974581
2457811.28335227,2457811.28208,17.2086666667,0.0239551992
2457811.28346227,2457811.28219,17.221,0.0239551992
2457811.28358226,2457811.28231,17.1763333333,0.0229835083
2457811.28370226,2457811.28243,17.242,0.0228582299
2457811.28381226,2457811.28254,17.217,0.0228582299
2457811.28393225,2457811.28266,17.2463333333,0.0239551992
2457811.28404225,2457811.28277,17.2203333333,0.0229835083
2457811.28416225,2457811.28289,17.2493333333,0.0247632221
2457811.28428224,2457811.28301,17.1996666667,0.0218974581
2457811.28439224,2457811.28312,17.2543333333,0.0249046513
2457811.28451224,2457811.28324,17.2866666667,0.0258814908
2457811.28462223,2457811.28335,17.2766666667,0.023782499
2457811.28474223,2457811.28347,17.301,0.0228582299
2457811.28486223,2457811.28359,17.3186666667,0.0247632221
2457811.28497222,2457811.2837,17.2766666667,0.0238653422
2457811.28509222,2457811.28382,17.252,0.0257703043
2457811.28520222,2457811.28393,17.2213333333,0.0228905984
2457811.28532221,2457811.28405,17.156,0.0218681771
2457811.28544221,2457811.28417,17.1986666667,0.0208951492
2457811.28555221,2457811.28428,17.177,0.0218719776
2457811.2856722,2457811.2844,17.2286666667,0.0228582299
2457811.2857822,2457811.28451,17.1813333333,0.0228301811
2457811.2859022,2457811.28463,17.204,0.0229164672
2457811.28601219,2457811.28474,17.2196666667,0.0228301811
2457811.28613219,2457811.28486,17.2036666667,0.0228582299
2457811.28625219,2457811.28498,17.2006666667,0.0220420409
2457811.28636218,2457811.28509,17.2286666667,0.0239304533
2457811.28648218,2457811.28521,17.2286666667,0.023782499
2457811.28659218,2457811.28532,17.1693333333,0.0220886272
2457811.28671217,2457811.28544,17.1816666667,0.0228715672
2457811.28683217,2457811.28556,17.1733333333,0.0228301811
2457811.28694217,2457811.28567,17.1696666667,0.0228715672
2457811.28706216,2457811.28579,17.1573333333,0.022996773
2457811.28717216,2457811.2859,17.125,0.0219113803
2457811.28729216,2457811.28602,17.0996666667,0.0218681771
2457811.28741215,2457811.28614,17.0506666667,0.0190057142
2457811.28752215,2457811.28625,17.1053333333,0.0219113803
2457811.28764215,2457811.28637,17.138,0.0219729205
2457811.28775214,2457811.28648,17.1063333333,0.0228582299
2457811.28787214,2457811.2866,17.1306666667,0.0209403599
2457811.28798214,2457811.28671,17.127,0.0219852278
2457811.28810213,2457811.28683,17.1483333333,0.0228715672
2457811.28822213,2457811.28695,17.137,0.0209403599
2457811.28833213,2457811.28706,17.1376666667,0.0219582438
2457811.28845212,2457811.28718,17.0603333333,0.0200835814
2457811.28856212,2457811.28729,17.1263333333,0.0209097387
2457811.28868212,2457811.28741,17.086,0.0218974581
2457811.28880211,2457811.28753,17.1366666667,0.0218974581
2457811.28891211,2457811.28764,17.1256666667,0.0228582299
2457811.28903211,2457811.28776,17.154,0.0218974581
2457811.2891421,2457811.28787,17.105,0.0200027145
2457811.2892621,2457811.28799,17.1096666667,0.0218974581
2457811.2893821,2457811.28811,17.1136666667,0.0208951492
2457811.28949209,2457811.28822,17.1193333333,0.0218974581
2457811.28961209,2457811.28834,17.135,0.0220282013
2457811.28972209,2457811.28845,17.1803333333,0.0228715672
2457811.28984208,2457811.28857,17.199,0.0239853609
2457811.28996208,2457811.28869,17.155,0.0218974581
2457811.29007208,2457811.2888,17.188,0.0228168196
2457811.29019207,2457811.28892,17.1586666667,0.0228582299
2457811.29030207,2457811.28903,17.1846666667,0.020881384
2457811.29042207,2457811.28915,17.1576666667,0.0218410668
2457811.29053206,2457811.28926,17.1573333333,0.0209893915
2457811.29065206,2457811.28938,17.185,0.0228582299
2457811.29077206,2457811.2895,17.176,0.0218681771
2457811.29088205,2457811.28961,17.1846666667,0.0228715672
2457811.29100205,2457811.28973,17.164,0.0238485503
2457811.29111205,2457811.28984,17.186,0.0228715672
2457811.29123204,2457811.28996,17.2126666667,0.0238350285
2457811.29135204,2457811.29008,17.2743333333,0.0238222306
2457811.29146204,2457811.29019,17.2333333333,0.0238222306
2457811.29158203,2457811.29031,17.234,0.0229423242
2457811.29169203,2457811.29042,17.2403333333,0.0247890837
2457811.29181203,2457811.29054,17.2206666667,0.0229423242
2457811.29193202,2457811.29066,17.2556666667,0.0228582299
2457811.29204202,2457811.29077,17.2446666667,0.0248013827
2457811.29216202,2457811.29089,17.206,0.022996773
2457811.29227201,2457811.291,17.127,0.0220420409
2457811.29239201,2457811.29112,17.2313333333,0.0229709946
2457811.29250201,2457811.29123,17.191,0.0219113803
2457811.292622,2457811.29135,17.169,0.0228168196
2457811.292742,2457811.29147,17.218,0.0218974581
2457811.292852,2457811.29158,17.184,0.022996773
2457811.29297199,2457811.2917,17.1306666667,0.0209549179
2457811.29308199,2457811.29181,17.081,0.0218974581
2457811.29320199,2457811.29193,17.136,0.0219729205
2457811.29332198,2457811.29205,17.1293333333,0.0220420409
2457811.29343198,2457811.29216,17.102,0.0210466186
2457811.29355198,2457811.29228,17.1423333333,0.0209266245
2457811.29366197,2457811.29239,17.1326666667,0.0209403599
2457811.29378197,2457811.29251,17.1343333333,0.0209549179
2457811.29390197,2457811.29263,17.135,0.0228582299
2457811.29401196,2457811.29274,17.162,0.0228582299
2457811.29413196,2457811.29286,17.1126666667,0.0210770409
2457811.29424196,2457811.29297,17.189,0.0238627946
2457811.29436195,2457811.29309,17.2426666667,0.0239156884
2457811.29448195,2457811.29321,17.2313333333,0.023782499
2457811.29459195,2457811.29332,17.25,0.0238222306
2457811.29471194,2457811.29344,17.1943333333,0.0238350285
2457811.29482194,2457811.29355,17.1416666667,0.0210184485
2457811.29494194,2457811.29367,17.1796666667,0.0229835083
2457811.29505193,2457811.29378,17.1966666667,0.0239424655
2457811.29517193,2457811.2939,17.1873333333,0.0228582299
2457811.29529193,2457811.29402,17.2086666667,0.0218843234
2457811.29540192,2457811.29413,17.144,0.0209403599
2457811.29552192,2457811.29425,17.139,0.0218681771
2457811.29563192,2457811.29436,17.1303333333,0.0220151446
2457811.29575191,2457811.29448,17.1656666667,0.0199256668
2457811.29587191,2457811.2946,17.1843333333,0.0218974581
2457811.29598191,2457811.29471,17.1866666667,0.0218843234
2457811.2961019,2457811.29483,17.1823333333,0.022996773
2457811.2962119,2457811.29494,17.1656666667,0.0229423242
2457811.2963319,2457811.29506,17.1446666667,0.0209549179
2457811.29645189,2457811.29518,17.089,0.0218974581
2457811.29656189,2457811.29529,17.137,0.0219113803
2457811.29668189,2457811.29541,17.1856666667,0.0218974581
2457811.29679188,2457811.29552,17.203,0.0239551992
2457811.29691188,2457811.29564,17.1996666667,0.0239424655
2457811.29702188,2457811.29575,17.2843333333,0.0247632221
2457811.29714187,2457811.29587,17.183,0.0218974581
2457811.29726187,2457811.29599,17.1833333333,0.0228168196
2457811.29737187,2457811.2961,17.1143333333,0.0209266245
2457811.29749186,2457811.29622,17.067,0.020145758
2457811.29760186,2457811.29633,17.0836666667,0.0200027145
2457811.29772186,2457811.29645,17.122,0.0200027145
2457811.29784185,2457811.29657,17.2056666667,0.0218974581
2457811.29795185,2457811.29668,17.127,0.0218974581
2457811.29807185,2457811.2968,17.1373333333,0.0220282013
2457811.29818184,2457811.29691,17.1343333333,0.021032124
2457811.29830184,2457811.29703,17.094,0.0208951492
2457811.29842184,2457811.29715,17.1593333333,0.0238222306
2457811.29853183,2457811.29726,17.2023333333,0.0218681771
2457811.29865183,2457811.29738,17.2256666667,0.0238222306
2457811.29876183,2457811.29749,17.2246666667,0.0228301811
2457811.29888182,2457811.29761,17.2476666667,0.0247632221
2457811.29900182,2457811.29773,17.1926666667,0.0228168196
2457811.29911182,2457811.29784,17.1946666667,0.0218974581
2457811.29923181,2457811.29796,17.2016666667,0.0218410668
2457811.29934181,2457811.29807,17.2296666667,0.0238101577
2457811.29946181,2457811.29819,17.192,0.0228582299
2457811.2995718,2457811.2983,17.1733333333,0.022996773
2457811.2996918,2457811.29842,17.159,0.0209403599
2457811.2998118,2457811.29854,17.116,0.0219852278
2457811.29992179,2457811.29865,17.0896666667,0.0199874629
2457811.30004179,2457811.29877,17.1,0.0210915046
2457811.30015179,2457811.29888,17.125,0.0199256668
2457811.30027178,2457811.299,17.1146666667,0.020881384
2457811.30039178,2457811.29912,17.1876666667,0.0218542275
2457811.30050178,2457811.29923,17.1816666667,0.0218843234
2457811.30062177,2457811.29935,17.1883333333,0.0218843234
2457811.30073177,2457811.29946,17.17,0.0218843234
2457811.30085177,2457811.29958,17.209,0.0228456475
2457811.30097176,2457811.2997,17.1786666667,0.0218843234
2457811.30108176,2457811.29981,17.1773333333,0.0218542275
2457811.30120176,2457811.29993,17.2033333333,0.0219113803
2457811.30131175,2457811.30004,17.2946666667,0.0248013827
2457811.30143175,2457811.30016,17.31,0.0258449251
2457811.30154175,2457811.30027,17.31,0.0247509042
2457811.30166174,2457811.30039,17.305,0.0238101577
2457811.30178174,2457811.30051,17.2946666667,0.0247632221
2457811.30189174,2457811.30062,17.2883333333,0.0228456475
2457811.30201173,2457811.30074,17.3016666667,0.0237704059
2457811.30212173,2457811.30085,17.2993333333,0.0247509042
2457811.30224173,2457811.30097,17.2973333333,0.0257217274
2457811.30236172,2457811.30109,17.3493333333,0.0258814908
2457811.30247172,2457811.3012,17.2436666667,0.023782499
2457811.30259172,2457811.30132,17.2096666667,0.023782499
2457811.30270171,2457811.30143,17.2856666667,0.0247509042
2457811.30282171,2457811.30155,17.2523333333,0.0228582299
2457811.30294171,2457811.30167,17.2143333333,0.0228582299
2457811.3030517,2457811.30178,17.215,0.0228582299
2457811.3031717,2457811.3019,17.206,0.0228042145
2457811.3032817,2457811.30201,17.1463333333,0.0208951492
2457811.30340169,2457811.30213,17.199,0.0228168196
2457811.30352169,2457811.30225,17.118,0.0208951492
2457811.30363169,2457811.30236,17.1883333333,0.023782499
2457811.30375168,2457811.30248,17.1776666667,0.0218542275
2457811.30386168,2457811.30259,17.1356666667,0.0218410668
2457811.30398168,2457811.30271,17.193,0.0229709946
2457811.30409167,2457811.30282,17.2096666667,0.0238222306
2457811.30421167,2457811.30294,17.193,0.0229835083
2457811.30433167,2457811.30306,17.2016666667,0.0228456475
2457811.30444166,2457811.30317,17.211,0.0228456475
2457811.30456166,2457811.30329,17.2226666667,0.0218410668
2457811.30467166,2457811.3034,17.2413333333,0.023782499
2457811.30479165,2457811.30352,17.192,0.0219113803
2457811.30491165,2457811.30364,17.1486666667,0.0209403599
2457811.30502165,2457811.30375,17.2176666667,0.0228582299
2457811.30514164,2457811.30387,17.2146666667,0.0238222306
2457811.30525164,2457811.30398,17.1926666667,0.0219598491
2457811.30537164,2457811.3041,17.199,0.020881384
2457811.30549163,2457811.30422,17.1903333333,0.0228582299
2457811.30560163,2457811.30433,17.1616666667,0.0208951492
2457811.30572163,2457811.30445,17.1083333333,0.0209403599
2457811.30583162,2457811.30456,17.1666666667,0.0228582299
2457811.30595162,2457811.30468,17.1986666667,0.0229423242
2457811.30606162,2457811.30479,17.202,0.0228582299
2457811.30618161,2457811.30491,17.136,0.0218974581
2457811.30630161,2457811.30503,17.2046666667,0.0228582299
2457811.30641161,2457811.30514,17.195,0.0228338215
2457811.3065316,2457811.30526,17.2346666667,0.0228456475
2457811.3066416,2457811.30537,17.2096666667,0.0228582299
2457811.3067616,2457811.30549,17.2156666667,0.0239029337
2457811.30688159,2457811.30561,17.188,0.0218974581
2457811.30699159,2457811.30572,17.2836666667,0.0237704059
2457811.30711159,2457811.30584,17.2366666667,0.0238350285
2457811.30722158,2457811.30595,17.282,0.0247890837
2457811.30734158,2457811.30607,17.1783333333,0.0208951492
2457811.30746158,2457811.30619,17.1913333333,0.0228582299
2457811.30757157,2457811.3063,17.214,0.0238350285
2457811.30769157,2457811.30642,17.199,0.0218974581
2457811.30780157,2457811.30653,17.1843333333,0.0218542275
2457811.30792156,2457811.30665,17.2103333333,0.0228582299
2457811.30804156,2457811.30677,17.2006666667,0.0238350285
2457811.30815156,2457811.30688,17.1316666667,0.0210770409
2457811.30827155,2457811.307,17.03,0.0192055088
2457811.30838155,2457811.30711,16.9646666667,0.0190554083
2457811.30850155,2457811.30723,16.923,0.0180614831
2457811.30861154,2457811.30734,16.9046666667,0.0170889496
2457811.30873154,2457811.30746,16.8556666667,0.0162326422
2457811.30885154,2457811.30758,16.899,0.0181137678
2457811.30896153,2457811.30769,16.8943333333,0.0180286494
2457811.30908153,2457811.30781,16.9176666667,0.0181137678
2457811.30919153,2457811.30792,16.955,0.0189896619
2457811.30931152,2457811.30804,16.9616666667,0.0180810291
2457811.30943152,2457811.30816,16.9563333333,0.0180286494
2457811.30954152,2457811.30827,16.9823333333,0.0189896619
2457811.30966151,2457811.30839,16.9803333333,0.0180445908
2457811.30977151,2457811.3085,16.974,0.0180445908
2457811.30989151,2457811.30862,16.9796666667,0.0180969244
2457811.3100115,2457811.30874,17.019,0.0189896619
2457811.3101215,2457811.30885,16.943,0.0182030283
2457811.3102415,2457811.30897,16.9603333333,0.0190554083
2457811.31035149,2457811.30908,16.8516666667,0.0171057668
2457811.31047149,2457811.3092,16.9026666667,0.0190554083
2457811.31058149,2457811.30931,16.9973333333,0.0190393979
2457811.31070148,2457811.30943,16.937,0.0180969244
2457811.31082148,2457811.30955,16.9273333333,0.0171609636
2457811.31093148,2457811.30966,16.8816666667,0.0180445908
2457811.31105147,2457811.30978,16.9503333333,0.0180286494
2457811.31116147,2457811.30989,16.9773333333,0.0191896236
2457811.31128147,2457811.31001,16.9906666667,0.0180445908
2457811.31140146,2457811.31013,17.035,0.01902429
2457811.31151146,2457811.31024,17.05,0.0189896619
2457811.31163146,2457811.31036,17.0366666667,0.0189896619
2457811.31174145,2457811.31047,17.0653333333,0.0200692596
2457811.31186145,2457811.31059,17.1226666667,0.0208951492
2457811.31198145,2457811.31071,17.1426666667,0.0209403599
2457811.31209144,2457811.31082,17.125,0.0219113803
2457811.31221144,2457811.31094,17.1773333333,0.0228456475
2457811.31232144,2457811.31105,17.173,0.0218974581
2457811.31244143,2457811.31117,17.153,0.0229835083
2457811.31256143,2457811.31129,17.148,0.0218681771
2457811.31267143,2457811.3114,17.1743333333,0.0218410668
2457811.31279142,2457811.31152,17.1013333333,0.0219113803
2457811.31290142,2457811.31163,17.12,0.0220282013
2457811.31302142,2457811.31175,17.0493333333,0.0200835814
2457811.31313141,2457811.31186,17.1176666667,0.0209403599
2457811.31325141,2457811.31198,17.124,0.0218843234
2457811.31337141,2457811.3121,17.122,0.0199256668
2457811.3134814,2457811.31221,17.1063333333,0.0228715672
2457811.3136014,2457811.31233,17.077,0.0218681771
2457811.3137114,2457811.31244,17.055,0.0200027145
2457811.31383139,2457811.31256,17.072,0.0209549179
2457811.31395139,2457811.31268,17.1243333333,0.0218681771
2457811.31406139,2457811.31279,17.095,0.0218681771
2457811.31418138,2457811.31291,17.058,0.0200835814
2457811.31429138,2457811.31302,17.0633333333,0.0199256668
2457811.31441138,2457811.31314,17.0236666667,0.0200388262
2457811.31453137,2457811.31326,17.0636666667,0.0209549179
2457811.31464137,2457811.31337,17.0626666667,0.0209403599
2457811.31476137,2457811.31349,17.0463333333,0.0199874629
2457811.31487136,2457811.3136,16.984,0.0189896619
2457811.31499136,2457811.31372,16.9656666667,0.0180445908
2457811.31510136,2457811.31383,16.9896666667,0.0180445908
2457811.31522135,2457811.31395,17.051,0.0209403599
2457811.31534135,2457811.31407,17.0506666667,0.0199874629
2457811.31545135,2457811.31418,16.9706666667,0.0180614831
2457811.31557134,2457811.3143,17.0213333333,0.01902429
2457811.31568134,2457811.31441,17.0216666667,0.0190393979
2457811.31580134,2457811.31453,16.9746666667,0.0190393979
2457811.31592133,2457811.31465,16.9186666667,0.0180614831
2457811.31603133,2457811.31476,16.9656666667,0.0180969244
2457811.31615133,2457811.31488,16.9306666667,0.0180969244
2457811.31626132,2457811.31499,16.9853333333,0.0180445908
2457811.31638132,2457811.31511,17.0003333333,0.0199553795
2457811.31650132,2457811.31523,16.964,0.0200027145
2457811.31661131,2457811.31534,16.9253333333,0.0170889496
2457811.31673131,2457811.31546,16.8646666667,0.0180445908
2457811.31684131,2457811.31557,16.9023333333,0.0182716055
2457811.3169613,2457811.31569,16.9296666667,0.0190393979
2457811.3170813,2457811.31581,16.8873333333,0.0180445908
2457811.3171913,2457811.31592,16.9513333333,0.0190554083
2457811.31731129,2457811.31604,16.8946666667,0.0180969244
2457811.31742129,2457811.31615,16.888,0.0180810291
2457811.31754129,2457811.31627,16.9403333333,0.0180810291
2457811.31765128,2457811.31638,16.943,0.0189896619
2457811.31777128,2457811.3165,16.9036666667,0.0180614831
2457811.31789128,2457811.31662,16.9726666667,0.0190554083
2457811.31800127,2457811.31673,16.986,0.0189745144
2457811.31812127,2457811.31685,16.9493333333,0.0200835814
2457811.31823127,2457811.31696,16.963,0.0180969244
2457811.31835126,2457811.31708,17.0043333333,0.0180445908
2457811.31847126,2457811.3172,16.9566666667,0.0199400917
2457811.31858126,2457811.31731,16.955,0.0190057142
2457811.31870125,2457811.31743,16.9713333333,0.0191092771
2457811.31881125,2457811.31754,17.0273333333,0.0199874629
