BJD,V,V_error
2457999.33488717,12.38375,0.0182658437993
2457999.33545968,12.40725,0.0179166344138
2457999.33602468,12.40925,0.017736482783
2457999.33659219,12.3965,0.0180785038808
2457999.33715969,12.36975,0.0190033636936
2457999.33772969,12.4395,0.0177290827063
2457999.33828969,12.405,0.0175574206104
2457999.3388547,12.4275,0.0186013864525
2457999.3395672,12.412,0.0186048366162
2457999.34012721,12.4105,0.0186010752548
2457999.34069221,12.4235,0.0177359522444
2457999.34126471,12.421,0.0177290827063
2457999.34183472,12.428,0.0180781705946
2457999.34239722,12.42825,0.0179173106686
2457999.34296472,12.41125,0.0180779977388
2457999.34353223,12.42775,0.0177290827063
2457999.34409223,12.38925,0.0184274195494
2457999.34465973,12.3685,0.0187834868697
2457999.34522724,12.38725,0.0179026883385
2457999.34578974,12.41175,0.0182521246727
2457999.34635974,12.40075,0.0177289064469
2457999.34692975,12.38225,0.0186146548902
2457999.34760475,12.38925,0.0184340416809
2457999.34819976,12.4085,0.017558002635
2457999.34876976,12.40775,0.017553953424
2457999.34933726,12.41,0.0177294502665
2457999.34989977,12.40225,0.0179060918714
2457999.35046727,12.4195,0.0175678189576
2457999.35103477,12.4205,0.0182654870331
2457999.35159978,12.454,0.0167054523862
2457999.35216978,12.43775,0.0172050439533
2457999.35273728,12.41525,0.0175535821891
2457999.35330479,12.40725,0.0179026883385
2457999.35386479,12.4615,0.0170312730116
2457999.35443229,12.403,0.0179166344138
2457999.3549973,12.43625,0.0173871866794
2457999.3555648,12.475,0.0172048472373
2457999.3561298,12.4345,0.0170314717324
2457999.35670231,12.4615,0.016511937069
2457999.35726981,12.4265,0.0177294502665
2457999.35783232,12.423,0.0177289064469
2457999.35840232,12.42775,0.017208381228
2457999.35896732,12.43675,0.0179032151813
2457999.35952982,12.4565,0.0168561122834
2457999.36009983,12.42975,0.0177290827063
2457999.36066983,12.472,0.0167052124833
2457999.36123234,12.45025,0.0166831771518
2457999.36180234,12.44775,0.0177362919613
2457999.36237234,12.4545,0.0168561122834
2457999.36293734,12.44925,0.017208381228
2457999.36349985,12.451,0.0175570498579
2457999.36406735,12.47125,0.0166904519214
2457999.36463736,12.45525,0.0166829737698
2457999.36519486,12.445,0.0165114710816
2457999.36576736,12.42375,0.0170316880887
2457999.36633737,12.4265,0.0172087599098
2457999.36690487,12.4035,0.0175535821891
2457999.36746737,12.4185,0.0173799920476
2457999.36803488,12.381,0.0177292740108
2457999.36860238,12.42125,0.0166902491403
2457999.36915988,12.39175,0.0172087599098
2457999.36973489,12.38775,0.0173871866794
2457999.37030739,12.38025,0.0168561122834
2457999.37087739,12.3955,0.0166829737698
2457999.3714374,12.3775,0.016511937069
2457999.3720049,12.367,0.0170386068768
2457999.3725724,12.3505,0.0165084696226
2457999.37312991,12.3505,0.0165086923153
2457999.37370241,12.333,0.0168561122834
2457999.37427241,12.33075,0.0164854715778
2457999.37483992,12.31925,0.0166829737698
2457999.37540242,12.334,0.0166831771518
2457999.37597242,12.328,0.0165077967524
2457999.37653743,12.2935,0.0166559092575
2457999.37709993,12.27025,0.0171063416767
2457999.37766993,12.2755,0.0171554696762
2457999.37823744,12.29025,0.0171538290821
2457999.37880244,12.2985,0.0166043891426
2457999.37936994,12.26825,0.0164571520987
2457999.37993995,12.266,0.0173299496952
2457999.38050495,12.2645,0.0174813277353
2457999.38106995,12.332,0.0166304195826
2457999.38163996,12.304,0.0166635923856
2457999.38220996,12.2995,0.0165157384454
2457999.38276996,12.275,0.0175574206104
2457999.38334247,12.3185,0.0166559092575
2457999.38391247,12.344,0.0163421008727
2457999.38447497,12.33125,0.0168599160492
2457999.38503998,12.3515,0.0161594812184
2457999.38567748,12.31875,0.017208381228
2457999.38631998,12.32275,0.0170055273329
2457999.38688499,12.3475,0.017209170706
2457999.38745249,12.371,0.0162812806418
2457999.38802249,12.31225,0.0172046505191
2457999.3885825,12.31525,0.0173801867813
2457999.38915,12.32125,0.0170060500602
2457999.3897175,12.36525,0.0170318868046
2457999.39028751,12.367,0.0163425334538
2457999.39085001,12.34875,0.0173801867813
2457999.39142251,12.32875,0.0177367192296
