BJD,V,V_error
2458002.35102493,12.58,0.0262392835338
2458002.35154993,12.667,0.0256417628076
2458002.35205994,12.642,0.0248495472907
2458002.35256994,12.6545,0.0241557446628
2458002.35308994,12.6635,0.0245458754064
2458002.35359994,12.647,0.0248495472768
2458002.35424994,12.719,0.0235743504696
2458002.35514994,12.6405,0.0238956063044
2458002.35565494,12.647,0.0248947785654
2458002.35617994,12.6165,0.0255880831506
2458002.35668994,12.689,0.0252487623254
2458002.35719994,12.6515,0.0245560583219
2458002.35772494,12.638,0.025524498018
2458002.35822994,12.629,0.0259326049302
2458002.35874495,12.6565,0.0252636101817
2458002.35926995,12.685,0.0237276210369
2458002.35977995,12.694,0.0238641991191
2458002.36028995,12.6525,0.0252487623254
2458002.36081495,12.647,0.0245458754064
2458002.36131495,12.5845,0.026282123199
2458002.36183495,12.658,0.0255880831506
2458002.36235495,12.7175,0.023853720893
2458002.36286995,12.769,0.0232056027655
2458002.36337995,12.6905,0.0235318932579
2458002.36389995,12.687,0.0245560583219
2458002.36440496,12.675,0.0249148549957
2458002.36491995,12.725,0.0242229230266
2458002.36544496,12.6775,0.0259326049302
2458002.36594996,12.74,0.0242022726196
2458002.36646996,12.735,0.0242229230266
2458002.36697996,12.6445,0.0255880831506
2458002.36749996,12.751,0.0238956063044
2458002.36800996,12.7145,0.025278449336
2458002.36853496,12.7675,0.023853720893
2458002.36903496,12.679,0.026282123199
2458002.36955996,12.692,0.0259422435556
2458002.37006996,12.7895,0.023853720893
2458002.37057996,12.712,0.0263960224286
2458002.37109996,12.7535,0.0238641991191
2458002.37161996,12.7365,0.0242229230266
2458002.37212497,12.769,0.0228855849832
2458002.37264997,12.8005,0.0224833271524
2458002.37316497,12.7385,0.0235106358928
2458002.37366497,12.7045,0.0238641991191
2458002.37418997,12.675,0.0252487623254
2458002.37469997,12.7015,0.0248947785654
2458002.37521497,12.6655,0.0252487623254
2458002.37573497,12.7255,0.0238641991191
2458002.37625497,12.688,0.0252487623254
2458002.37675497,12.7215,0.0242022726196
2458002.37727997,12.7195,0.0242796210914
2458002.37778997,12.689,0.0253968502048
2458002.37829997,12.746,0.0242641711131
2458002.37882497,12.68,0.0245865816879
2458002.37933497,12.7315,0.0242022726196
2458002.37984498,12.714,0.0248947785654
2458002.38036498,12.696,0.0255880831506
2458002.38087998,12.776,0.0235902522239
2458002.38138998,12.7095,0.0252487623254
2458002.38191498,12.7225,0.0256076160613
2458002.38241998,12.752,0.025278449336
2458002.38293498,12.734,0.0252388589317
2458002.38345498,12.8085,0.0242229230266
2458002.38396998,12.6985,0.026282123199
2458002.38447998,12.818,0.022819947424
2458002.38499998,12.7765,0.0242022726196
2458002.38550998,12.806,0.0243002057421
2458002.38601998,12.759,0.0242022726196
2458002.38654498,12.724,0.0248947785654
2458002.38704998,12.7195,0.0256076160613
2458002.38756999,12.7665,0.0231624696379
2458002.38808999,12.7395,0.0248947785654
2458002.38859999,12.809,0.0224833271524
2458002.38910999,12.752,0.0224722050796
2458002.38963499,12.734,0.0248947785654
2458002.39013499,12.748,0.0235106358928
2458002.39065999,12.689,0.0242022726196
2458002.39117499,12.709,0.0242022726196
2458002.39168999,12.713,0.0234627364242
2458002.39219999,12.746,0.0231732604696
2458002.39272499,12.6745,0.0245560583219
2458002.39322499,12.6855,0.0242022726196
2458002.39374999,12.706,0.0231030301065
2458002.39426499,12.6685,0.0237960080645
2458002.39476999,12.702,0.0224109348333
2458002.39528999,12.638,0.0237960080656
2458002.39581,12.5455,0.024067613105
2458002.396315,12.731,0.0212896688662
2458002.396835,12.637,0.023021728872
2458002.397355,12.6575,0.0233719918012
2458002.39786,12.627,0.0233933751268
2458002.39838,12.702,0.0209523268374
2458002.39889,12.676,0.0219829479406
2458002.399405,12.673,0.022677080941
2458002.399925,12.6655,0.0230651251942
2458002.400445,12.6255,0.0247638849897
2458002.400945,12.6255,0.024067613105
2458002.40147,12.6335,0.0233719918012
2458002.40198,12.65,0.0233719918012
2458002.402495,12.6645,0.0223383079128
2458002.40301,12.6035,0.0237592087351
2458002.40353,12.4645,0.025806975814
2458002.404035,12.585,0.0230325856236
2458002.40456001,12.5015,0.0254607541163
2458002.40507001,12.5885,0.0233933751268
2458002.40558001,12.6455,0.0220056810909
2458002.40610001,12.5865,0.0219829479406
2458002.40662001,12.626,0.0219829479406
2458002.40712501,12.5665,0.0247638849897
2458002.40765001,12.5645,0.0247840674822
2458002.40816001,12.626,0.0237592087351
2458002.40867001,12.583,0.0251097590525
2458002.40919001,12.654,0.022677080941
2458002.40971001,12.6745,0.0230325856236
2458002.41021501,12.659,0.0230325856236
2458002.41074001,12.6105,0.0237276210369
2458002.41125001,12.653,0.0234627364242
2458002.41175501,12.664,0.0237854998024
2458002.41228001,12.646,0.0248294180272
2458002.41279001,12.6985,0.023462736405
2458002.41330502,12.7095,0.02344141635
2458002.41382501,12.647,0.0249549594365
2458002.41434002,12.6635,0.0238641991191
2458002.41484502,12.686,0.023853720893
2458002.41537002,12.6035,0.0273313007442
2458002.41588002,12.6285,0.0259422435556
2458002.41639502,12.673,0.0242022726196
2458002.41691502,12.6855,0.0237854998024
2458002.41743502,12.6505,0.0249549594365
2458002.41793502,12.664,0.025278449336
2458002.41846002,12.6655,0.0249148549957
2458002.41897002,12.6975,0.0256466372211
2458002.41948502,12.676,0.0266364411992
2458002.42000502,12.7205,0.0268514431631
2458002.42052502,12.649,0.0269953699547
2458002.42102502,12.681,0.0259711378314
2458002.42155002,12.7315,0.0252388589317
2458002.42206002,12.673,0.0259422435556
2458002.42257002,12.7585,0.0256807320858
2458002.42309502,12.735,0.0264433356382
2458002.42360502,12.7745,0.0250149955246
2458002.42411503,12.729,0.0259326049302
2458002.42464002,12.7075,0.0260144190943
2458002.42515003,12.712,0.0263723339983
2458002.42566003,12.803,0.0251047804342
2458002.42618503,12.7475,0.0277398630319
2458002.42670003,12.7065,0.0281513765383
2458002.42720503,12.724,0.0267675176559
2458002.42773503,12.676,0.0277398630319
2458002.42824003,12.7765,0.0264244205271
2458002.42888003,12.8525,0.025426364287
2458002.42953003,12.677,0.0277263412574
2458002.43005003,12.7135,0.0271339271018
2458002.43055503,12.718,0.0278073731397
2458002.43107503,12.748,0.0271154937473
2458002.43158003,12.752,0.0265377090184
2458002.43210003,12.7565,0.0263533679076
2458002.43262003,12.723,0.0272259067638
2458002.43312503,12.6495,0.0288790581813
2458002.43364503,12.7365,0.0285000000057
2458002.43416503,12.7525,0.026086394921
2458002.43467003,12.758,0.0261151297249
2458002.43532004,12.6995,0.0292959041821
2458002.43596003,12.733,0.0278612634037
2458002.43647504,12.7115,0.0295719461895
2458002.43699504,12.805,0.0250449595601
2458002.43751004,12.7635,0.0282356158109
2458002.43801504,12.7395,0.026776855676
2458002.43867504,12.7875,0.0283107753408
2458002.43930504,12.833,0.0261151297249
2458002.43982504,12.778,0.0296900656823
2458002.44033504,12.824,0.0265612499833
2458002.44111004,12.7225,0.0278253481658
2458002.44163504,12.781,0.0276043475041
2458002.44214004,12.8595,0.025426364287
2458002.44265004,12.717,0.0288790581813
2458002.44317504,12.88,0.0244438131421
2458002.44368004,12.814,0.0261151297249
2458002.44419504,12.822,0.0257536405358
2458002.44472504,12.791,0.0264244205271
2458002.44523004,12.8235,0.0257924407638
2458002.44574004,12.7915,0.0260768096002
2458002.44627004,12.7525,0.0274590604511
2458002.44677004,12.8325,0.0253968501902
2458002.44729504,12.716,0.0277938841874
2458002.44781504,12.756,0.0272259067638
2458002.44832004,12.8005,0.0260768096002
2458002.44883004,12.767,0.0268514431631
2458002.44948005,12.7855,0.0257536405358
2458002.45013004,12.787,0.0263723339842
2458002.45077004,12.7605,0.0264244205271
2458002.45141005,12.7635,0.0260048072228
2458002.45192005,12.715,0.0266973781735
2458002.45245005,12.6685,0.0263533679076
2458002.45296005,12.7025,0.0269768419415
2458002.45346505,12.6665,0.0266364411992
2458002.45399505,12.694,0.0255880831506
2458002.45450005,12.7445,0.0235318932579
2458002.45501505,12.673,0.0252388589317
2458002.45553505,12.737,0.0245560583219
2458002.45605505,12.749,0.0242022726196
2458002.45655505,12.683,0.0245458754064
2458002.45708505,12.682,0.0242022726196
2458002.45759005,12.608,0.0276902509999
2458002.45811005,12.6995,0.0245560583219
2458002.45863005,12.6895,0.0245560583219
2458002.45915005,12.682,0.0259326049302
2458002.45964505,12.717,0.0255880831506
2458002.46017505,12.6705,0.0256076160613
2458002.46069505,12.616,0.0273313007442
2458002.46120005,12.66,0.026282123199
2458002.46172005,12.702,0.0252487623254
2458002.46224005,12.7245,0.0235743504696
2458002.46274505,12.754,0.0238275051142
2458002.46326505,12.5805,0.0269768419415
2458002.46378505,12.592,0.0259711378314
