Phase,BJD,V,V_error
0.716179837783784,2457999.29636193,12.4475,0.019739074108
0.725721501435146,2457999.29693443,12.4585,0.0195636199846
0.735138166075558,2457999.29749943,12.46725,0.019357501905
0.744471671370775,2457999.29805944,12.42925,0.0202330366154
0.753930004934773,2457999.29862694,12.4575,0.0197678030016
0.763471831567586,2457999.29919945,12.445,0.0197114765774
0.772805166120634,2457999.29975945,12.428,0.0204635584737
0.782221830761046,2457999.30032445,12.44675,0.0191628084474
0.791680335067213,2457999.30089196,12.44475,0.0199454923959
0.801055330783129,2457999.30145446,12.425,0.019300537646
0.810513664348036,2457999.30202196,12.4235,0.0193617082931
0.820013837578699,2457999.30259197,12.46275,0.0195402061075
0.829555501230061,2457999.30316447,12.41425,0.0195106865002
0.838930504707605,2457999.30372697,12.48375,0.0182517945569
0.848389001253054,2457999.30429448,12.45975,0.0194762467415
0.857847334817052,2457999.30486198,12.444,0.0186051369629
0.867222330532968,2457999.30542448,12.42675,0.0184275894547
0.87672250376454,2457999.30599449,12.43325,0.0187773040024
0.890430834765539,2457999.30681699,12.3815,0.0232876440794
0.913930998183787,2457999.308227,12.37875,0.029752180566
0.928806167717084,2457999.30911951,12.38575,0.0202378610777
0.938347831368446,2457999.30969201,12.36025,0.0206413237408
0.947722997827441,2457999.31025452,12.38975,0.0192480294145
0.957181331391439,2457999.31082202,12.34225,0.0196503939659
0.966598003792569,2457999.31138702,12.31125,0.0194828148452
0.976098169262514,2457999.31195703,12.33,0.0196533807789
0.985598163990289,2457999.31252703,12.31875,0.0193035667228
0.99513999838382,2457999.31309954,12.31475,0.0186152582608
1.00443166401237,2457999.31365704,12.28975,0.0194761179964
1.01388999757728,2457999.31422454,12.285,0.0189506671503
1.02334850188345,2457999.31479205,12.34775,0.0182521246727
1.03272349759936,2457999.31535455,12.2645,0.019300537646
1.04218183116427,2457999.31592205,12.29775,0.0184272624823
1.05168200439493,2457999.31649206,12.286,0.0193133577688
1.0612236680463,2457999.31706456,12.265,0.0191262618496
1.07051533367485,2457999.31762206,12.29925,0.0189638550346
1.07997383798192,2457999.31818957,12.3205,0.0182552948195
1.0894738327097,2457999.31875957,12.28,0.0182553074499
1.0988904973492,2457999.31932457,12.27975,0.0187768389698
1.10826567156892,2457999.31988708,12.32425,0.0184272624823
1.11951566798052,2457999.32056208,12.3095,0.0184342111981
1.12951583725771,2457999.32116209,12.28925,0.0191264024174
1.13889083297363,2457999.32172459,12.25825,0.0198266055126
1.14839083546212,2457999.32229459,12.32225,0.0186012308543
1.1578076708447,2457999.3228596,12.319,0.018796809444
1.16730766557157,2457999.3234296,12.3165,0.0191264024174
1.17680766806006,2457999.3239996,12.313,0.0187833437357
1.18626616460642,2457999.32456711,12.35525,0.0186045127589
1.197932834737,2457999.32526711,12.32925,0.0186051369629
1.20739133128336,2457999.32583462,12.34975,0.0187771365653
1.21684966484736,2457999.32640212,12.29375,0.0196533807789
1.22618299940041,2457999.32696212,12.3485,0.0184278933997
1.23564150370657,2457999.32752963,12.3155,0.0193047090774
1.24514149843435,2457999.32809963,12.32675,0.0186012308543
1.25451650191098,2457999.32866213,12.358,0.0186045127589
1.26389166836998,2457999.32922464,12.3825,0.0182657929598
1.27343333202134,2457999.32979714,12.37425,0.0182553074499
1.28280833549798,2457999.33035964,12.34825,0.0186048131108
1.29230850096792,2457999.33092965,12.37875,0.0182553074499
1.30176683453283,2457999.33149715,12.33975,0.0200553723153
1.31122516809683,2457999.33206465,12.39675,0.0177289064469
1.32055866563132,2457999.33262466,12.3665,0.0180849142699
1.32997533803245,2457999.33318966,12.3955,0.018282690402
1.3394755035024,2457999.33375967,12.405,0.0180989132668
1.34880883805454,2457999.33431967,12.40625,0.0182551362714
1.35826716385782,2457999.33488717,12.38375,0.0182658437993
1.36780899825226,2457999.33545968,12.40725,0.0179166344138
1.37722567065339,2457999.33602468,12.40925,0.017736482783
1.38668416719884,2457999.33659219,12.3965,0.0180785038808
1.39614250076374,2457999.33715969,12.36975,0.0190033636936
1.40564250325224,2457999.33772969,12.4395,0.0177290827063
1.41497583780438,2457999.33828969,12.405,0.0175574206104
1.42439266542624,2457999.3388547,12.4275,0.0186013864525
1.43626766465604,2457999.3395672,12.412,0.0186048366162
1.44560116995126,2457999.34012721,12.4105,0.0186010752548
1.45501783459167,2457999.34069221,12.4235,0.0177359522444
1.46455949824303,2457999.34126471,12.421,0.0177290827063
1.47405967147461,2457999.34183472,12.428,0.0180781705946
1.48343466719052,2457999.34239722,12.42825,0.0179173106686
1.49289300075452,2457999.34296472,12.41125,0.0180779977388
1.50235149729997,2457999.34353223,12.42775,0.0177290827063
1.51168483185302,2457999.34409223,12.38925,0.0184274195494
1.52114316541702,2457999.34465973,12.3685,0.0187834868697
1.53060166972409,2457999.34522724,12.38725,0.0179026883385
1.53997666544001,2457999.34578974,12.41175,0.0182521246727
