Phase,BJD,V,V_error
4.41079166469535,2457997.53803864,12.081,0.005
4.42079183397254,2457997.53863865,12.085,0.007
4.43112516837846,2457997.53925865,12.081,0.01
4.44112533765565,2457997.53985866,12.094,0.009
4.45129200412612,2457997.54046866,12.096,0.008
4.46129216564259,2457997.54106867,12.094,0.011
4.4716255000485,2457997.54168867,12.097,0.011
4.48162566932569,2457997.54228868,12.107,0.004
4.49179233579616,2457997.54289868,12.119,0.007
4.50179249731264,2457997.54349869,12.117,0.008
4.51212583171855,2457997.54411869,12.127,0.013
