Phase,BJD,V,V_error
0.148094503520042,2458000.28227681,12.545,0.0249385630483
0.157428001053631,2458000.28283682,12.608,0.0225016382851
0.166886334618539,2458000.28340432,12.58,0.0235493724651
0.176344668182537,2458000.28397182,12.5915,0.0228665495094
0.185678165717036,2458000.28453183,12.58975,0.022503417007
0.19517816820553,2458000.28510183,12.561,0.0228489209388
0.204594832845032,2458000.28566683,12.5515,0.0237170824778
0.213969836322576,2458000.28622933,12.58475,0.0228189711397
0.223470001792521,2458000.28679934,12.5935,0.0223308248908
0.232928335356519,2458000.28736684,12.5585,0.0230245358329
0.242386668920517,2458000.28793434,12.60975,0.0223094066489
0.251761835379511,2458000.28849685,12.5695,0.0226744212141
0.26122016894351,2458000.28906435,12.5565,0.0229941491693
0.270678502507508,2458000.28963185,12.58025,0.0219771752409
0.280053498223424,2458000.29019435,12.60925,0.021775592018
0.2895120025305,2458000.29076186,12.57975,0.0226744212141
0.299053666181862,2458000.29133436,12.5345,0.0238918909059
0.308428669659406,2458000.29189686,12.562,0.0239232487661
0.317928835129351,2458000.29246687,12.5825,0.0224712099924
0.327428837617845,2458000.29303687,12.6135,0.0218076696444
0.336845502257347,2458000.29360187,12.55925,0.0224763884584
0.346220668716342,2458000.29416438,12.5495,0.0226774675875
0.355720671204836,2458000.29473438,12.52875,0.0233943114291
0.365304003780693,2458000.29530938,12.51075,0.0231824624612
0.374637330572114,2458000.29586938,12.50325,0.0238927212052
0.38409583487919,2458000.29643689,12.5185,0.0230248944693
0.393554168443188,2458000.29700439,12.551,0.0222686143271
0.403012502007186,2458000.29757189,12.50725,0.0228188610987
0.412345999541685,2458000.2981319,12.51525,0.0222457458594
0.421846002030179,2458000.2987019,12.48175,0.0240036224562
0.431387665681541,2458000.2992744,12.51,0.0225557599862
0.440637670147225,2458000.2998294,12.53825,0.0231097704728
0.450179504541666,2458000.30040191,12.4695,0.0223790165506
0.459679499268532,2458000.30097191,12.47325,0.0223858789664
0.469137832833439,2458000.30153941,12.51,0.0215176026762
0.478512836310074,2458000.30210191,12.4885,0.0215531207776
0.487971332855523,2458000.30266942,12.4395,0.0218574929983
0.497387997495935,2458000.30323442,12.443,0.0215097164124
0.506804669897065,2458000.30379942,12.4275,0.0213327215645
